Query	B+-Tree	Skan	Adaptive Merging	extendend Adaptive Merging	PCM Adaptive Merging
510	0.056002	0.086484	0.107030	0.071835	0.066126
511	0.056002	0.086484	0.107667	0.071971	0.066296
512	0.056002	0.086484	0.106420	0.071612	0.065956
513	0.056002	0.086484	0.107338	0.071806	0.066124
514	0.056002	0.086484	0.109358	0.072613	0.066639
515	0.056002	0.086484	0.107667	0.071971	0.066296
516	0.056002	0.086484	0.099358	0.069255	0.064581
517	0.056002	0.086484	0.104021	0.070818	0.065442
518	0.056002	0.086484	0.105599	0.071342	0.065903
519	0.056002	0.086484	0.100797	0.069753	0.064757
520	0.056002	0.086484	0.102044	0.070112	0.065098
521	0.056002	0.086484	0.103406	0.070589	0.065267
522	0.056002	0.086484	0.101406	0.069976	0.064926
523	0.056002	0.086484	0.100863	0.069763	0.064752
524	0.056002	0.086484	0.098392	0.068953	0.064237
525	0.056002	0.086484	0.100468	0.069588	0.064755
526	0.056002	0.086484	0.099973	0.069483	0.064585
527	0.056002	0.086484	0.099501	0.069286	0.064582
528	0.056002	0.086484	0.099759	0.069436	0.064584
529	0.056002	0.086484	0.099009	0.069181	0.064531
530	0.056002	0.086484	0.099358	0.069255	0.064581
531	0.056002	0.086484	0.098649	0.069102	0.064410
532	0.056002	0.086484	0.097782	0.068731	0.064238
533	0.056002	0.086484	0.097568	0.068683	0.064066
534	0.056002	0.086484	0.099787	0.069350	0.064585
535	0.056002	0.086484	0.095640	0.068085	0.063726
536	0.056002	0.086484	0.100111	0.069509	0.064581
537	0.056002	0.086484	0.095240	0.067905	0.063724
538	0.056002	0.086484	0.096206	0.068206	0.063896
539	0.056002	0.086484	0.097288	0.068626	0.064069
540	0.056002	0.086484	0.092625	0.067063	0.063037
541	0.056002	0.086484	0.093878	0.067428	0.063383
542	0.056002	0.086484	0.094110	0.067663	0.063501
543	0.056002	0.086484	0.091621	0.066665	0.062870
544	0.056002	0.086484	0.095097	0.067873	0.063551
545	0.056002	0.086484	0.091736	0.066783	0.062870
546	0.056002	0.086484	0.094888	0.067831	0.063555
547	0.056002	0.086484	0.092768	0.067094	0.063209
548	0.056002	0.086484	0.092840	0.067110	0.063210
549	0.056002	0.086484	0.092983	0.067142	0.063211
550	0.056002	0.086484	0.092488	0.067037	0.063042
551	0.056002	0.086484	0.090368	0.066300	0.062695
552	0.056002	0.086484	0.091593	0.066751	0.062869
553	0.056002	0.086484	0.089545	0.066030	0.062524
554	0.056002	0.086484	0.091521	0.066735	0.062868
555	0.056002	0.086484	0.087969	0.065506	0.062181
556	0.056002	0.086484	0.093878	0.067428	0.063383
557	0.056002	0.086484	0.088696	0.065846	0.062297
558	0.056002	0.086484	0.089265	0.065972	0.062356
559	0.056002	0.086484	0.088979	0.065909	0.062354
560	0.056002	0.086484	0.087754	0.065458	0.062008
561	0.056002	0.086484	0.088507	0.065713	0.062179
562	0.056002	0.086484	0.089902	0.066109	0.062527
563	0.056002	0.086484	0.088649	0.065744	0.062352
564	0.056002	0.086484	0.086793	0.065162	0.061841
565	0.056002	0.086484	0.086579	0.065115	0.061840
566	0.056002	0.086484	0.084674	0.064426	0.061495
567	0.056002	0.086484	0.087073	0.065220	0.062009
568	0.056002	0.086484	0.087617	0.065432	0.062013
569	0.056002	0.086484	0.085283	0.064648	0.061494
570	0.056002	0.086484	0.085497	0.064696	0.061667
571	0.056002	0.086484	0.085426	0.064680	0.061667
572	0.056002	0.086484	0.086507	0.065099	0.061839
573	0.056002	0.086484	0.084817	0.064457	0.061496
574	0.056002	0.086484	0.085263	0.064740	0.061616
575	0.056002	0.086484	0.086793	0.065162	0.061841
576	0.056002	0.086484	0.084459	0.064378	0.061322
577	0.056002	0.086484	0.086793	0.065162	0.061841
578	0.056002	0.086484	0.085212	0.064632	0.061493
579	0.056002	0.086484	0.084136	0.064219	0.061326
580	0.056002	0.086484	0.084717	0.064527	0.061494
581	0.056002	0.086484	0.082274	0.063631	0.060982
582	0.056002	0.086484	0.080269	0.063012	0.060464
583	0.056002	0.086484	0.085426	0.064680	0.061667
584	0.056002	0.086484	0.084602	0.064410	0.061494
585	0.056002	0.086484	0.082532	0.063781	0.060983
586	0.056002	0.086484	0.082674	0.063812	0.060984
587	0.056002	0.086484	0.082955	0.063870	0.061152
588	0.056002	0.086484	0.081236	0.063314	0.060808
589	0.056002	0.086484	0.081851	0.063542	0.060812
590	0.056002	0.086484	0.079517	0.062758	0.060294
591	0.056002	0.086484	0.083498	0.064082	0.061155
592	0.056002	0.086484	0.082059	0.063584	0.060980
593	0.056002	0.086484	0.079517	0.062758	0.060294
594	0.056002	0.086484	0.082202	0.063615	0.060981
595	0.056002	0.086484	0.078530	0.062548	0.060242
596	0.056002	0.086484	0.079660	0.062789	0.060466
597	0.056002	0.086484	0.079731	0.062805	0.060466
598	0.056002	0.086484	0.077869	0.062218	0.059950
599	0.056002	0.086484	0.077589	0.062160	0.059954
600	0.056002	0.086484	0.080340	0.063028	0.060465
601	0.056002	0.086484	0.077331	0.062011	0.059952
602	0.056002	0.086484	0.077518	0.062144	0.059953
603	0.056002	0.086484	0.077331	0.062011	0.059952
604	0.056002	0.086484	0.078979	0.062551	0.060296
605	0.056002	0.086484	0.078198	0.062383	0.060123
606	0.056002	0.086484	0.078155	0.062281	0.060124
607	0.056002	0.086484	0.078693	0.062488	0.060122
608	0.056002	0.086484	0.078556	0.062462	0.060126
609	0.056002	0.086484	0.077117	0.061964	0.059950
610	0.056002	0.086484	0.076222	0.061678	0.059608
611	0.056002	0.086484	0.078012	0.062249	0.060122
612	0.056002	0.086484	0.077046	0.061948	0.059779
613	0.056002	0.086484	0.077188	0.061979	0.059951
614	0.056002	0.086484	0.077518	0.062144	0.059953
615	0.056002	0.086484	0.074860	0.061201	0.059438
616	0.056002	0.086484	0.076365	0.061709	0.059780
617	0.056002	0.086484	0.076150	0.061662	0.059607
618	0.056002	0.086484	0.076974	0.061932	0.059778
619	0.056002	0.086484	0.075870	0.061604	0.059610
620	0.056002	0.086484	0.074646	0.061153	0.059436
621	0.056002	0.086484	0.076411	0.061811	0.059897
622	0.056002	0.086484	0.074574	0.061138	0.059264
623	0.056002	0.086484	0.075327	0.061392	0.059435
624	0.056002	0.086484	0.077045	0.061948	0.059779
625	0.056002	0.086484	0.073893	0.060899	0.059265
626	0.056002	0.086484	0.072389	0.060391	0.058924
627	0.056002	0.086484	0.074008	0.061017	0.059265
628	0.056002	0.086484	0.074251	0.060978	0.059268
629	0.056002	0.086484	0.074223	0.061064	0.059267
630	0.056002	0.086484	0.074365	0.061096	0.059268
631	0.056002	0.086484	0.073965	0.060915	0.059266
632	0.056002	0.086484	0.071966	0.060301	0.058754
633	0.056002	0.086484	0.073141	0.060645	0.059094
634	0.056002	0.086484	0.075684	0.061471	0.059610
635	0.056002	0.086484	0.070928	0.059984	0.058581
636	0.056002	0.086484	0.072532	0.060422	0.058925
637	0.056002	0.086484	0.072432	0.060492	0.058923
638	0.056002	0.086484	0.072174	0.060343	0.058922
639	0.056002	0.086484	0.072460	0.060406	0.058924
640	0.056002	0.086484	0.073679	0.060852	0.059092
641	0.056002	0.086484	0.074294	0.061080	0.059268
642	0.056002	0.086484	0.072855	0.060582	0.058921
643	0.056002	0.086484	0.073355	0.060692	0.059096
644	0.056002	0.086484	0.073256	0.060763	0.059094
645	0.056002	0.086484	0.071851	0.060184	0.058754
646	0.056002	0.086484	0.071680	0.060238	0.058752
647	0.056002	0.086484	0.071494	0.060105	0.058751
648	0.056002	0.086484	0.071142	0.060031	0.058583
649	0.056002	0.086484	0.069703	0.059533	0.058407
650	0.056002	0.086484	0.071422	0.060089	0.058750
651	0.056002	0.086484	0.071070	0.060016	0.058582
652	0.056002	0.086484	0.070741	0.059851	0.058580
653	0.056002	0.086484	0.071751	0.060254	0.058752
654	0.056002	0.086484	0.071351	0.060073	0.058750
655	0.056002	0.086484	0.072174	0.060343	0.058922
656	0.056002	0.086484	0.069678	0.059619	0.058353
657	0.056002	0.086484	0.070247	0.059746	0.058411
658	0.056002	0.086484	0.071422	0.060089	0.058750
659	0.056002	0.086484	0.069917	0.059580	0.058409
660	0.056002	0.086484	0.067847	0.058951	0.057897
661	0.056002	0.086484	0.069280	0.059444	0.058238
662	0.056002	0.086484	0.068056	0.058993	0.058064
663	0.056002	0.086484	0.070813	0.059866	0.058581
664	0.056002	0.086484	0.069280	0.059444	0.058238
665	0.056002	0.086484	0.070741	0.059851	0.058580
666	0.056002	0.086484	0.067847	0.058951	0.057897
667	0.056002	0.086484	0.070247	0.059746	0.058411
668	0.056002	0.086484	0.067732	0.058834	0.057897
669	0.056002	0.086484	0.069137	0.059412	0.058237
670	0.056002	0.086484	0.069094	0.059310	0.058238
671	0.056002	0.086484	0.067913	0.058961	0.057892
672	0.056002	0.086484	0.069165	0.059326	0.058238
673	0.056002	0.086484	0.067775	0.058935	0.057896
674	0.056002	0.086484	0.068671	0.059221	0.058068
675	0.056002	0.086484	0.069423	0.059476	0.058240
676	0.056002	0.086484	0.067518	0.058786	0.057895
677	0.056002	0.086484	0.067303	0.058739	0.057893
678	0.056002	0.086484	0.068808	0.059247	0.058064
679	0.056002	0.086484	0.068313	0.059142	0.058065
680	0.056002	0.086484	0.068199	0.059025	0.058065
681	0.056002	0.086484	0.069632	0.059517	0.058236
682	0.056002	0.086484	0.068808	0.059247	0.058064
683	0.056002	0.086484	0.069703	0.059533	0.058407
684	0.056002	0.086484	0.068056	0.058993	0.058064
685	0.056002	0.086484	0.066056	0.058380	0.057553
686	0.056002	0.086484	0.067160	0.058707	0.057721
687	0.056002	0.086484	0.066337	0.058437	0.057550
688	0.056002	0.086484	0.067023	0.058681	0.057725
689	0.056002	0.086484	0.066622	0.058500	0.057723
690	0.056002	0.086484	0.067375	0.058755	0.057894
691	0.056002	0.086484	0.066128	0.058395	0.057554
692	0.056002	0.086484	0.066128	0.058395	0.057554
693	0.056002	0.086484	0.066837	0.058548	0.057725
694	0.056002	0.086484	0.066128	0.058395	0.057554
695	0.056002	0.086484	0.068270	0.059040	0.058066
696	0.056002	0.086484	0.066265	0.058421	0.057549
697	0.056002	0.086484	0.066666	0.058602	0.057722
698	0.056002	0.086484	0.067589	0.058802	0.057896
699	0.056002	0.086484	0.066128	0.058395	0.057554
700	0.056002	0.086484	0.066694	0.058516	0.057724
701	0.056002	0.086484	0.067632	0.058904	0.057895
702	0.056002	0.086484	0.066622	0.058500	0.057723
703	0.056002	0.086484	0.065376	0.058141	0.057382
704	0.056002	0.086484	0.066199	0.058411	0.057554
705	0.056002	0.086484	0.066056	0.058380	0.057553
706	0.056002	0.086484	0.064832	0.057929	0.057378
707	0.056002	0.086484	0.065441	0.058151	0.057377
708	0.056002	0.086484	0.067232	0.058723	0.057893
709	0.056002	0.086484	0.066408	0.058453	0.057721
710	0.056002	0.086484	0.065376	0.058141	0.057382
711	0.056002	0.086484	0.063912	0.057729	0.057152
712	0.056002	0.086484	0.065261	0.058023	0.057382
713	0.056002	0.086484	0.065513	0.058167	0.057378
714	0.056002	0.086484	0.066265	0.058421	0.057549
715	0.056002	0.086484	0.065233	0.058109	0.057381
716	0.056002	0.086484	0.063657	0.057585	0.057039
717	0.056002	0.086484	0.064761	0.057913	0.057378
718	0.056002	0.086484	0.064689	0.057897	0.057206
719	0.056002	0.086484	0.064689	0.057897	0.057206
720	0.056002	0.086484	0.064975	0.057960	0.057380
721	0.056002	0.086484	0.064832	0.057929	0.057378
722	0.056002	0.086484	0.065233	0.058109	0.057381
723	0.056002	0.086484	0.065441	0.058151	0.057377
724	0.056002	0.086484	0.065118	0.057992	0.057381
725	0.056002	0.086484	0.063585	0.057569	0.057038
726	0.056002	0.086484	0.064480	0.057855	0.057210
727	0.056002	0.086484	0.064008	0.057659	0.057207
728	0.056002	0.086484	0.063185	0.057388	0.057036
729	0.056002	0.086484	0.064904	0.057944	0.057379
730	0.056002	0.086484	0.064123	0.057776	0.057207
731	0.056002	0.086484	0.064761	0.057913	0.057378
732	0.056002	0.086484	0.064080	0.057674	0.057208
733	0.056002	0.086484	0.064151	0.057690	0.057208
734	0.056002	0.086484	0.064618	0.057881	0.057206
735	0.056002	0.086484	0.064195	0.057792	0.057208
736	0.056002	0.086484	0.063937	0.057643	0.057207
737	0.056002	0.086484	0.063865	0.057627	0.057035
738	0.056002	0.086484	0.063542	0.057468	0.057039
739	0.056002	0.086484	0.063865	0.057627	0.057035
740	0.056002	0.086484	0.063585	0.057569	0.057038
741	0.056002	0.086484	0.063865	0.057627	0.057035
742	0.056002	0.086484	0.063794	0.057611	0.057034
743	0.056002	0.086484	0.064904	0.057944	0.057379
744	0.056002	0.086484	0.063113	0.057373	0.057035
745	0.056002	0.086484	0.063937	0.057643	0.057207
746	0.056002	0.086484	0.062619	0.057268	0.056866
747	0.056002	0.086484	0.063399	0.057436	0.057038
748	0.056002	0.086484	0.063113	0.057373	0.057035
749	0.056002	0.086484	0.063585	0.057569	0.057038
750	0.056002	0.086484	0.063327	0.057420	0.057037
751	0.056002	0.086484	0.063585	0.057569	0.057038
752	0.056002	0.086484	0.063728	0.057601	0.057039
753	0.056002	0.086484	0.062647	0.057182	0.056867
754	0.056002	0.086484	0.063585	0.057569	0.057038
755	0.056002	0.086484	0.063185	0.057388	0.057036
756	0.056002	0.086484	0.062361	0.057118	0.056865
757	0.056002	0.086484	0.062833	0.057315	0.056868
758	0.056002	0.086484	0.062970	0.057341	0.056863
759	0.056002	0.086484	0.063657	0.057585	0.057039
760	0.056002	0.086484	0.062504	0.057150	0.056866
761	0.056002	0.086484	0.063657	0.057585	0.057039
762	0.056002	0.086484	0.062218	0.057087	0.056692
763	0.056002	0.086484	0.062432	0.057134	0.056865
764	0.056002	0.086484	0.062504	0.057150	0.056866
765	0.056002	0.086484	0.062970	0.057341	0.056863
766	0.056002	0.086484	0.062761	0.057299	0.056867
767	0.056002	0.086484	0.061680	0.056880	0.056694
768	0.056002	0.086484	0.063514	0.057554	0.057038
769	0.056002	0.086484	0.062218	0.057087	0.056692
770	0.056002	0.086484	0.062361	0.057118	0.056865
771	0.056002	0.086484	0.062904	0.057331	0.056868
772	0.056002	0.086484	0.063256	0.057404	0.057036
773	0.056002	0.086484	0.062833	0.057315	0.056868
774	0.056002	0.086484	0.061680	0.056880	0.056694
775	0.056002	0.086484	0.062619	0.057268	0.056866
776	0.056002	0.086484	0.061537	0.056848	0.056692
777	0.056002	0.086484	0.062289	0.057103	0.056864
778	0.056002	0.086484	0.062218	0.057087	0.056692
779	0.056002	0.086484	0.062504	0.057150	0.056866
780	0.056002	0.086484	0.062289	0.057103	0.056864
781	0.056002	0.086484	0.061723	0.056982	0.056693
782	0.056002	0.086484	0.062432	0.057134	0.056865
783	0.056002	0.086484	0.062970	0.057341	0.056863
784	0.056002	0.086484	0.061938	0.057029	0.056695
785	0.056002	0.086484	0.061208	0.056683	0.056520
786	0.056002	0.086484	0.061114	0.056759	0.056523
787	0.056002	0.086484	0.061938	0.057029	0.056695
788	0.056002	0.086484	0.062218	0.057087	0.056692
789	0.056002	0.086484	0.062432	0.057134	0.056865
790	0.056002	0.086484	0.062009	0.057045	0.056695
791	0.056002	0.086484	0.061394	0.056817	0.056520
792	0.056002	0.086484	0.062218	0.057087	0.056692
793	0.056002	0.086484	0.062218	0.057087	0.056692
794	0.056002	0.086484	0.061966	0.056943	0.056696
795	0.056002	0.086484	0.061394	0.056817	0.056520
796	0.056002	0.086484	0.061394	0.056817	0.056520
797	0.056002	0.086484	0.061795	0.056998	0.056694
798	0.056002	0.086484	0.062009	0.057045	0.056695
799	0.056002	0.086484	0.061394	0.056817	0.056520
800	0.056002	0.086484	0.061680	0.056880	0.056694
801	0.056002	0.086484	0.061257	0.056791	0.056525
802	0.056002	0.086484	0.061466	0.056833	0.056692
803	0.056002	0.086484	0.061751	0.056896	0.056694
804	0.056002	0.086484	0.061723	0.056982	0.056693
805	0.056002	0.086484	0.061323	0.056801	0.056520
806	0.056002	0.086484	0.061208	0.056683	0.056520
807	0.056002	0.086484	0.061652	0.056966	0.056692
808	0.056002	0.086484	0.060713	0.056578	0.056521
809	0.056002	0.086484	0.060856	0.056610	0.056522
810	0.056002	0.086484	0.061394	0.056817	0.056520
811	0.056002	0.086484	0.061466	0.056833	0.056692
812	0.056002	0.086484	0.061114	0.056759	0.056524
813	0.056002	0.086484	0.061680	0.056880	0.056694
814	0.056002	0.086484	0.061114	0.056759	0.056523
815	0.056002	0.086484	0.061114	0.056759	0.056523
816	0.056002	0.086484	0.060570	0.056547	0.056349
817	0.056002	0.086484	0.061609	0.056864	0.056693
818	0.056002	0.086484	0.060856	0.056610	0.056522
819	0.056002	0.086484	0.060900	0.056712	0.056522
820	0.056002	0.086484	0.061466	0.056833	0.056692
821	0.056002	0.086484	0.060713	0.056578	0.056521
822	0.056002	0.086484	0.061466	0.056833	0.056692
823	0.056002	0.086484	0.062081	0.057061	0.056696
824	0.056002	0.086484	0.060928	0.056626	0.056523
825	0.056002	0.086484	0.060433	0.056521	0.056353
826	0.056002	0.086484	0.060499	0.056531	0.056348
827	0.056002	0.086484	0.061323	0.056801	0.056520
828	0.056002	0.086484	0.060713	0.056578	0.056521
829	0.056002	0.086484	0.060499	0.056531	0.056348
830	0.056002	0.086484	0.061394	0.056817	0.056520
831	0.056002	0.086484	0.061185	0.056775	0.056524
832	0.056002	0.086484	0.060318	0.056403	0.056353
833	0.056002	0.086484	0.061114	0.056759	0.056523
834	0.056002	0.086484	0.060433	0.056521	0.056353
835	0.056002	0.086484	0.060856	0.056610	0.056522
836	0.056002	0.086484	0.060570	0.056547	0.056349
837	0.056002	0.086484	0.060971	0.056728	0.056522
838	0.056002	0.086484	0.061323	0.056801	0.056520
839	0.056002	0.086484	0.060104	0.056356	0.056352
840	0.056002	0.086484	0.060713	0.056578	0.056521
841	0.056002	0.086484	0.060290	0.056489	0.056352
842	0.056002	0.086484	0.060433	0.056521	0.056353
843	0.056002	0.086484	0.060104	0.056356	0.056352
844	0.056002	0.086484	0.059961	0.056324	0.056350
845	0.056002	0.086484	0.061795	0.056998	0.056694
846	0.056002	0.086484	0.061257	0.056791	0.056525
847	0.056002	0.086484	0.060570	0.056547	0.056349
848	0.056002	0.086484	0.060928	0.056626	0.056523
849	0.056002	0.086484	0.060219	0.056473	0.056352
850	0.056002	0.086484	0.060247	0.056387	0.056353
851	0.056002	0.086484	0.060290	0.056489	0.056352
852	0.056002	0.086484	0.060479	0.056623	0.056471
853	0.056002	0.086484	0.060175	0.056372	0.056352
854	0.056002	0.086484	0.060076	0.056442	0.056350
855	0.056002	0.086484	0.060856	0.056610	0.056522
856	0.056002	0.086484	0.060713	0.056578	0.056521
857	0.056002	0.086484	0.061042	0.056743	0.056523
858	0.056002	0.086484	0.060785	0.056594	0.056522
859	0.056002	0.086484	0.060362	0.056505	0.056353
860	0.056002	0.086484	0.059423	0.056117	0.056182
861	0.056002	0.086484	0.061185	0.056775	0.056524
862	0.056002	0.086484	0.060032	0.056340	0.056351
863	0.056002	0.086484	0.061042	0.056743	0.056523
864	0.056002	0.086484	0.060570	0.056547	0.056349
865	0.056002	0.086484	0.060713	0.056578	0.056521
866	0.056002	0.086484	0.059890	0.056308	0.056350
867	0.056002	0.086484	0.060971	0.056728	0.056522
868	0.056002	0.086484	0.060247	0.056387	0.056353
869	0.056002	0.086484	0.060147	0.056458	0.056351
870	0.056002	0.086484	0.060175	0.056372	0.056352
871	0.056002	0.086484	0.060219	0.056473	0.056352
872	0.056002	0.086484	0.060362	0.056505	0.056353
873	0.056002	0.086484	0.059890	0.056308	0.056350
874	0.056002	0.086484	0.060785	0.056594	0.056522
875	0.056002	0.086484	0.059818	0.056293	0.056349
876	0.056002	0.086484	0.060499	0.056531	0.056348
877	0.056002	0.086484	0.060433	0.056521	0.056353
878	0.056002	0.086484	0.060362	0.056505	0.056353
879	0.056002	0.086484	0.060175	0.056372	0.056352
880	0.056002	0.086484	0.059890	0.056308	0.056350
881	0.056002	0.086484	0.059747	0.056277	0.056178
882	0.056002	0.086484	0.060147	0.056458	0.056351
883	0.056002	0.086484	0.060032	0.056340	0.056351
884	0.056002	0.086484	0.060290	0.056489	0.056352
885	0.056002	0.086484	0.060175	0.056372	0.056352
886	0.056002	0.086484	0.060004	0.056426	0.056350
887	0.056002	0.086484	0.060175	0.056372	0.056352
888	0.056002	0.086484	0.060362	0.056505	0.056353
889	0.056002	0.086484	0.060362	0.056505	0.056353
890	0.056002	0.086484	0.059961	0.056324	0.056350
891	0.056002	0.086484	0.059675	0.056261	0.056177
892	0.056002	0.086484	0.059961	0.056324	0.056350
893	0.056002	0.086484	0.059747	0.056277	0.056178
894	0.056002	0.086484	0.059890	0.056308	0.056350
895	0.056002	0.086484	0.060004	0.056426	0.056350
896	0.056002	0.086484	0.060104	0.056356	0.056352
897	0.056002	0.086484	0.059818	0.056293	0.056349
898	0.056002	0.086484	0.059538	0.056235	0.056182
899	0.056002	0.086484	0.060032	0.056340	0.056351
900	0.056002	0.086484	0.059609	0.056251	0.056182
901	0.056002	0.086484	0.059609	0.056251	0.056182
902	0.056002	0.086484	0.059961	0.056324	0.056350
903	0.056002	0.086484	0.059747	0.056277	0.056178
904	0.056002	0.086484	0.059675	0.056261	0.056177
905	0.056002	0.086484	0.059747	0.056277	0.056178
906	0.056002	0.086484	0.059961	0.056324	0.056350
907	0.056002	0.086484	0.060362	0.056505	0.056353
908	0.056002	0.086484	0.059961	0.056324	0.056350
909	0.056002	0.086484	0.060219	0.056473	0.056352
910	0.056002	0.086484	0.059961	0.056324	0.056350
911	0.056002	0.086484	0.059818	0.056292	0.056349
912	0.056002	0.086484	0.059747	0.056277	0.056178
913	0.056002	0.086484	0.060499	0.056531	0.056348
914	0.056002	0.086484	0.059395	0.056203	0.056180
915	0.056002	0.086484	0.059494	0.056133	0.056182
916	0.056002	0.086484	0.059747	0.056277	0.056178
917	0.056002	0.086484	0.060219	0.056473	0.056352
918	0.056002	0.086484	0.059609	0.056251	0.056182
919	0.056002	0.086484	0.060032	0.056340	0.056351
920	0.056002	0.086484	0.059961	0.056324	0.056350
921	0.056002	0.086484	0.060147	0.056458	0.056351
922	0.056002	0.086484	0.059280	0.056086	0.056180
923	0.056002	0.086484	0.059609	0.056251	0.056182
924	0.056002	0.086484	0.141516	0.081977	0.073459
