Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
95	0.124985	0.194659	1.621649	1.300523
96	0.124985	0.194659	1.770172	1.445642
97	0.124985	0.194659	1.915315	1.596009
98	0.124985	0.194659	1.320220	1.002344
99	0.124985	0.194659	2.558682	2.239237
100	0.124985	0.194659	1.481645	1.161670
101	0.124985	0.194659	1.622457	1.280881
102	0.124985	0.194659	1.738846	1.444730
103	0.124985	0.194659	1.306703	0.989032
104	0.124985	0.194659	1.790089	1.472350
105	0.124985	0.194659	3.130555	2.808748
106	0.124985	0.194659	1.482460	1.161532
107	0.124985	0.194659	1.241897	0.923381
108	0.124985	0.194659	1.518812	1.196322
109	0.124985	0.194659	1.683125	1.363046
110	0.124985	0.194659	1.779398	1.457786
111	0.124985	0.194659	1.242758	0.925955
112	0.124985	0.194659	3.682313	3.363998
113	0.124985	0.194659	1.335698	1.013004
114	0.124985	0.194659	1.589564	1.269990
115	0.124985	0.194659	1.110918	0.790812
116	0.124985	0.194659	1.582813	1.264609
117	0.124985	0.194659	1.793609	1.476375
118	0.124985	0.194659	1.118091	0.789671
119	0.124985	0.194659	3.271443	3.952190
120	0.124985	0.194659	1.352788	1.031509
121	0.124985	0.194659	1.091150	0.772230
122	0.124985	0.194659	1.319460	1.108024
123	0.124985	0.194659	1.060733	0.849297
124	0.124985	0.194659	1.468429	1.257915
125	0.124985	0.194659	1.543627	1.333066
126	0.124985	0.194659	1.030473	0.819887
127	0.124985	0.194659	1.584806	1.370084
128	0.124985	0.194659	1.217781	1.011388
129	0.124985	0.194659	0.952817	0.738962
130	0.124985	0.194659	1.271836	1.059441
131	0.124985	0.194659	1.016963	0.804002
132	0.124985	0.194659	1.356173	1.142311
133	0.124985	0.194659	1.557837	1.348254
134	0.124985	0.194659	0.847812	0.732554
135	0.124985	0.194659	2.282708	1.970964
136	0.124985	0.194659	0.916751	0.704639
137	0.124985	0.194659	1.137131	0.923531
138	0.124985	0.194659	0.983763	0.772507
139	0.124985	0.194659	1.145717	0.934455
140	0.124985	0.194659	0.963142	0.756197
141	0.124985	0.194659	1.326313	1.113121
142	0.124985	0.194659	0.918111	0.699715
143	0.124985	0.194659	1.410069	1.200398
144	0.124985	0.194659	2.844988	2.630474
145	0.124985	0.194659	0.802576	0.586533
146	0.124985	0.194659	1.144130	0.933945
147	0.124985	0.194659	0.798244	0.582671
148	0.124985	0.194659	1.262446	1.050705
149	0.124985	0.194659	0.796785	0.579696
150	0.124985	0.194659	1.377889	1.164609
151	0.124985	0.194659	0.771303	0.560934
152	0.124985	0.194659	0.887744	0.675877
153	0.124985	0.194659	1.375923	1.164041
154	0.124985	0.194659	0.860871	0.653337
155	0.124985	0.194659	3.255396	3.042527
156	0.124985	0.194659	0.913052	0.703994
157	0.124985	0.194659	0.945647	0.732207
158	0.124985	0.194659	0.818660	0.610081
159	0.124985	0.194659	1.145390	0.933813
160	0.124985	0.194659	0.835850	0.623026
161	0.124985	0.194659	1.249336	1.035057
162	0.124985	0.194659	0.736190	0.535314
163	0.124985	0.194659	0.839176	0.613362
164	0.124985	0.194659	1.302960	1.086162
165	0.124985	0.194659	0.776389	0.562988
166	0.124985	0.194659	3.870401	3.656986
167	0.124985	0.194659	0.724593	0.536579
168	0.124985	0.194659	0.844874	0.609382
169	0.124985	0.194659	0.916240	0.703717
170	0.124985	0.194659	0.772510	0.559988
171	0.124985	0.194659	1.107873	0.895314
172	0.124985	0.194659	0.700139	0.487021
173	0.124985	0.194659	0.810275	0.601093
174	0.124985	0.194659	1.134655	0.921560
175	0.124985	0.194659	0.762365	0.551682
