Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
630	0.034718	0.054072	0.216430	0.034797
631	0.034718	0.054072	0.215038	0.036236
632	0.034718	0.054072	0.222802	0.034807
633	0.034718	0.054072	0.215040	0.042567
634	0.034718	0.054072	0.215518	0.034801
635	0.034718	0.054072	0.215040	0.035285
636	0.034718	0.054072	0.215038	0.034803
637	0.034718	0.054072	0.215824	0.035581
638	0.034718	0.054072	0.215038	0.034831
639	0.034718	0.054072	0.216126	0.035889
640	0.034718	0.054072	0.215040	0.052529
641	0.034718	0.054072	0.216432	0.036191
642	0.034718	0.054072	0.215040	0.034805
643	0.034718	0.054072	0.254663	0.074430
644	0.034718	0.054072	0.215040	0.034805
645	0.034718	0.054072	0.215518	0.034807
646	0.034718	0.054072	0.215038	0.035297
647	0.034718	0.054072	0.215038	0.034807
648	0.034718	0.054072	0.215822	0.035593
649	0.034718	0.054072	0.215038	0.034809
650	0.034718	0.054072	0.216128	0.034805
651	0.034718	0.054072	0.215038	0.035893
652	0.034718	0.054072	0.215038	0.034803
653	0.034718	0.054072	0.216430	0.036205
654	0.034718	0.054072	0.215040	0.034811
655	0.034718	0.054072	0.218251	0.038018
656	0.034718	0.054072	0.215040	0.034813
657	0.034718	0.054072	0.215038	0.034821
658	0.034718	0.054072	0.215520	0.035297
659	0.034718	0.054072	0.215040	0.034821
660	0.034718	0.054072	0.215038	0.034811
661	0.034718	0.054072	0.215822	0.035597
662	0.034718	0.054072	0.215040	0.034809
663	0.034718	0.054072	0.215040	0.034821
664	0.034718	0.054072	0.216126	0.035899
665	0.034718	0.054072	0.215038	0.034819
666	0.034718	0.054072	0.215038	0.034815
667	0.034718	0.054072	0.216430	0.036209
668	0.034718	0.054072	0.215038	0.034821
669	0.034718	0.054072	0.215040	0.034819
670	0.034718	0.054072	0.219769	0.039554
671	0.034718	0.054072	0.215038	0.034819
672	0.034718	0.054072	0.215038	0.034815
673	0.034718	0.054072	0.215518	0.035303
674	0.034718	0.054072	0.215038	0.034825
675	0.034718	0.054072	0.215040	0.034817
676	0.034718	0.054072	0.215824	0.035605
677	0.034718	0.054072	0.215038	0.034821
678	0.034718	0.054072	0.215038	0.034815
679	0.034718	0.054072	0.216126	0.035907
680	0.034718	0.054072	0.215038	0.034813
681	0.034718	0.054072	0.215038	0.034821
682	0.034718	0.054072	0.216430	0.036182
683	0.034718	0.054072	0.215038	0.034825
684	0.034718	0.054072	0.215040	0.034807
685	0.034718	0.054072	0.215038	0.034821
686	0.034718	0.054072	0.221289	0.041069
687	0.034718	0.054072	0.215038	0.034825
688	0.034718	0.054072	0.215040	0.034786
689	0.034718	0.054072	0.215520	0.034790
690	0.034718	0.054072	0.215038	0.035297
691	0.034718	0.054072	0.215040	0.034785
692	0.034718	0.054072	0.215040	0.034821
693	0.034718	0.054072	0.215822	0.035580
694	0.034718	0.054072	0.215040	0.034811
695	0.034718	0.054072	0.215038	0.034821
696	0.034718	0.054072	0.215038	0.034778
697	0.034718	0.054072	0.216128	0.035892
698	0.034718	0.054072	0.215038	0.034821
699	0.034718	0.054072	0.215040	0.034814
700	0.034718	0.054072	0.215038	0.034775
701	0.034718	0.054072	0.216432	0.036178
702	0.034718	0.054072	0.215040	0.034785
703	0.034718	0.054072	0.215038	0.034777
704	0.034718	0.054072	0.215040	0.052503
705	0.034718	0.054072	0.222802	0.042587
706	0.034718	0.054072	0.215038	0.034804
707	0.034718	0.054072	0.215038	0.034777
708	0.034718	0.054072	0.215038	0.034783
709	0.034718	0.054072	0.215518	0.034777
710	0.034718	0.054072	0.215038	0.035257
711	0.034718	0.054072	0.215040	0.034793
712	0.034718	0.054072	0.215038	0.034779
713	0.034718	0.054072	0.215038	0.034785
714	0.034718	0.054072	0.215822	0.034779
715	0.034718	0.054072	0.215040	0.035563
716	0.034718	0.054072	0.215038	0.034779
717	0.034718	0.054072	0.215040	0.034779
718	0.034718	0.054072	0.215040	0.034779
719	0.034718	0.054072	0.216128	0.035867
720	0.034718	0.054072	0.215038	0.034777
721	0.034718	0.054072	0.215038	0.034777
722	0.034718	0.054072	0.215040	0.034785
723	0.034718	0.054072	0.215038	0.034781
724	0.034718	0.054072	0.216432	0.034783
725	0.034718	0.054072	0.215038	0.036177
726	0.034718	0.054072	0.215038	0.034779
727	0.034718	0.054072	0.215038	0.034783
728	0.034718	0.054072	0.215040	0.034779
729	0.034718	0.054072	0.215038	0.034783
730	0.034718	0.054072	0.300177	0.119920
731	0.034718	0.054072	0.215040	0.034779
732	0.034718	0.054072	0.215038	0.034783
733	0.034718	0.054072	0.215040	0.034783
734	0.034718	0.054072	0.215038	0.034783
735	0.034718	0.054072	0.215038	0.034785
736	0.034718	0.054072	0.215518	0.035263
737	0.034718	0.054072	0.215038	0.034785
738	0.034718	0.054072	0.215038	0.034780
739	0.034718	0.054072	0.215038	0.034780
740	0.034718	0.054072	0.215038	0.034776
741	0.034718	0.054072	0.215038	0.034782
742	0.034718	0.054072	0.215824	0.035564
743	0.034718	0.054072	0.215038	0.034786
744	0.034718	0.054072	0.215038	0.034782
745	0.034718	0.054072	0.215038	0.034782
746	0.034718	0.054072	0.215038	0.034780
747	0.034718	0.054072	0.215038	0.034784
748	0.034718	0.054072	0.215038	0.034782
749	0.034718	0.054072	0.216126	0.035866
750	0.034718	0.054072	0.215040	0.034780
751	0.034718	0.054072	0.215038	0.034779
752	0.034718	0.054072	0.215040	0.034778
753	0.034718	0.054072	0.215038	0.034783
754	0.034718	0.054072	0.215038	0.034783
755	0.034718	0.054072	0.215040	0.034781
756	0.034718	0.054072	0.216432	0.036170
757	0.034718	0.054072	0.215040	0.034783
758	0.034718	0.054072	0.215038	0.034778
759	0.034718	0.054072	0.215038	0.034785
760	0.034718	0.054072	0.215038	0.034779
761	0.034718	0.054072	0.215038	0.034779
762	0.034718	0.054072	0.215038	0.034774
763	0.034718	0.054072	0.218251	0.037989
764	0.034718	0.054072	0.215038	0.034780
765	0.034718	0.054072	0.215038	0.034772
766	0.034718	0.054072	0.215038	0.034776
767	0.034718	0.054072	0.215038	0.034776
768	0.034718	0.054072	0.215038	0.052504
769	0.034718	0.054072	0.215038	0.034774
770	0.034718	0.054072	0.215040	0.034774
771	0.034718	0.054072	0.215040	0.035257
772	0.034718	0.054072	0.215520	0.034773
773	0.034718	0.054072	0.215040	0.034777
774	0.034718	0.054072	0.215038	0.034775
775	0.034718	0.054072	0.215038	0.034775
776	0.034718	0.054072	0.215038	0.034773
777	0.034718	0.054072	0.215040	0.034773
778	0.034718	0.054072	0.215038	0.034779
779	0.034718	0.054072	0.215038	0.034773
780	0.034718	0.054072	0.215824	0.035555
781	0.034718	0.054072	0.215038	0.034771
782	0.034718	0.054072	0.215038	0.034772
783	0.034718	0.054072	0.215038	0.034772
784	0.034718	0.054072	0.215040	0.034768
785	0.034718	0.054072	0.215040	0.034768
786	0.034718	0.054072	0.215038	0.034769
787	0.034718	0.054072	0.215040	0.034763
788	0.034718	0.054072	0.215038	0.034760
789	0.034718	0.054072	0.215038	0.034771
790	0.034718	0.054072	0.216126	0.035859
791	0.034718	0.054072	0.215040	0.034771
792	0.034718	0.054072	0.215038	0.034762
793	0.034718	0.054072	0.215038	0.034762
794	0.034718	0.054072	0.215038	0.034760
795	0.034718	0.054072	0.215040	0.034775
796	0.034718	0.054072	0.215040	0.034762
797	0.034718	0.054072	0.215038	0.034765
798	0.034718	0.054072	0.215038	0.034762
799	0.034718	0.054072	0.215040	0.034762
800	0.034718	0.054072	0.215038	0.034775
801	0.034718	0.054072	0.216430	0.036159
802	0.034718	0.054072	0.215040	0.034759
803	0.034718	0.054072	0.215040	0.034763
804	0.034718	0.054072	0.215038	0.034770
805	0.034718	0.054072	0.215040	0.034767
806	0.034718	0.054072	0.215040	0.034765
807	0.034718	0.054072	0.215038	0.034765
808	0.034718	0.054072	0.215038	0.034763
809	0.034718	0.054072	0.215040	0.034761
810	0.034718	0.054072	0.215040	0.034763
811	0.034718	0.054072	0.215040	0.034765
812	0.034718	0.054072	0.215038	0.034765
813	0.034718	0.054072	0.219769	0.034761
814	0.034718	0.054072	0.215038	0.039495
815	0.034718	0.054072	0.215038	0.034767
816	0.034718	0.054072	0.215038	0.034765
817	0.034718	0.054072	0.215038	0.034765
818	0.034718	0.054072	0.215040	0.034767
819	0.034718	0.054072	0.215038	0.034765
820	0.034718	0.054072	0.215040	0.034763
821	0.034718	0.054072	0.215038	0.034765
822	0.034718	0.054072	0.215040	0.034754
823	0.034718	0.054072	0.215038	0.034756
824	0.034718	0.054072	0.215040	0.034765
825	0.034718	0.054072	0.215040	0.034764
826	0.034718	0.054072	0.215040	0.034757
827	0.034718	0.054072	0.215040	0.034763
828	0.034718	0.054072	0.215518	0.035247
829	0.034718	0.054072	0.215040	0.034756
830	0.034718	0.054072	0.215040	0.034765
831	0.034718	0.054072	0.215038	0.034756
832	0.034718	0.054072	0.215040	0.052492
833	0.034718	0.054072	0.215038	0.034761
834	0.034718	0.054072	0.215040	0.034765
835	0.034718	0.054072	0.215040	0.034765
836	0.034718	0.054072	0.215038	0.034756
837	0.034718	0.054072	0.215040	0.034767
838	0.034718	0.054072	0.215040	0.034756
839	0.034718	0.054072	0.215042	0.034754
840	0.034718	0.054072	0.215038	0.034758
841	0.034718	0.054072	0.215042	0.034756
842	0.034718	0.054072	0.215040	0.034763
843	0.034718	0.054072	0.215042	0.034765
844	0.034718	0.054072	0.215044	0.034754
845	0.034718	0.054072	0.215822	0.035551
846	0.034718	0.054072	0.215038	0.034756
847	0.034718	0.054072	0.215038	0.034756
848	0.034718	0.054072	0.215040	0.034756
849	0.034718	0.054072	0.215042	0.034756
850	0.034718	0.054072	0.215042	0.034756
851	0.034718	0.054072	0.215042	0.034756
852	0.034718	0.054072	0.215042	0.034767
853	0.034718	0.054072	0.215042	0.034767
854	0.034718	0.054072	0.215044	0.034765
855	0.034718	0.054072	0.215040	0.034767
856	0.034718	0.054072	0.215038	0.034756
857	0.034718	0.054072	0.215040	0.034758
858	0.034718	0.054072	0.215038	0.034767
859	0.034718	0.054072	0.215042	0.034756
860	0.034718	0.054072	0.215043	0.034765
861	0.034718	0.054072	0.215038	0.034754
862	0.034718	0.054072	0.215042	0.034761
863	0.034718	0.054072	0.216128	0.035844
864	0.034718	0.054072	0.215038	0.034758
865	0.034718	0.054072	0.215038	0.034756
866	0.034718	0.054072	0.215044	0.034756
867	0.034718	0.054072	0.215040	0.034756
868	0.034718	0.054072	0.215042	0.034756
869	0.034718	0.054072	0.215042	0.034754
870	0.034718	0.054072	0.215042	0.034756
871	0.034718	0.054072	0.215042	0.034764
872	0.034718	0.054072	0.215042	0.034758
873	0.034718	0.054072	0.215044	0.034756
874	0.034718	0.054072	0.215038	0.034756
875	0.034718	0.054072	0.215041	0.034757
876	0.034718	0.054072	0.215040	0.034756
877	0.034718	0.054072	0.215040	0.034758
878	0.034718	0.054072	0.215042	0.034758
879	0.034718	0.054072	0.215042	0.034756
880	0.034718	0.054072	0.215044	0.034756
881	0.034718	0.054072	0.215041	0.034756
882	0.034718	0.054072	0.215042	0.034758
883	0.034718	0.054072	0.215042	0.034756
884	0.034718	0.054072	0.215042	0.034756
885	0.034718	0.054072	0.215042	0.034754
886	0.034718	0.054072	0.216436	0.036148
887	0.034718	0.054072	0.215042	0.034756
888	0.034718	0.054072	0.215042	0.034758
889	0.034718	0.054072	0.215042	0.034758
890	0.034718	0.054072	0.215044	0.034758
891	0.034718	0.054072	0.215041	0.034758
892	0.034718	0.054072	0.215044	0.034758
893	0.034718	0.054072	0.215041	0.034756
894	0.034718	0.054072	0.215044	0.034758
895	0.034718	0.054072	0.215044	0.034760
896	0.034718	0.054072	0.215042	0.052484
897	0.034718	0.054072	0.215041	0.034758
898	0.034718	0.054072	0.215043	0.034758
899	0.034718	0.054072	0.215042	0.034758
900	0.034718	0.054072	0.215043	0.034758
901	0.034718	0.054072	0.215043	0.034758
902	0.034718	0.054072	0.215044	0.034758
903	0.034718	0.054072	0.215041	0.034756
904	0.034718	0.054072	0.215041	0.034756
905	0.034718	0.054072	0.215041	0.034758
906	0.034718	0.054072	0.215044	0.034756
907	0.034718	0.054072	0.215042	0.034758
908	0.034718	0.054072	0.215044	0.034758
909	0.034718	0.054072	0.215042	0.034758
910	0.034718	0.054072	0.215044	0.034756
911	0.034718	0.054072	0.215041	0.034760
912	0.034718	0.054072	0.215041	0.034758
913	0.034718	0.054072	0.215040	0.034758
914	0.034718	0.054072	0.215039	0.034756
915	0.034718	0.054072	0.215043	0.034758
916	0.034718	0.054072	0.215041	0.034756
917	0.034718	0.054072	0.221290	0.041007
918	0.034718	0.054072	0.215043	0.034756
919	0.034718	0.054072	0.215042	0.034760
920	0.034718	0.054072	0.215044	0.034760
921	0.034718	0.054072	0.215042	0.034758
922	0.034718	0.054072	0.215039	0.034758
923	0.034718	0.054072	0.215043	0.034758
924	0.034718	0.054072	0.216305	0.036022
