Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
204	0.019865	0.159120	0.264266	0.157319
205	0.019865	0.159120	0.150547	0.043579
206	0.019865	0.159120	0.153881	0.049382
207	0.019865	0.159120	0.161107	0.051777
208	0.019865	0.159120	0.163488	0.056621
209	0.019865	0.159120	0.771480	0.664619
210	0.019865	0.159120	0.149088	0.042249
211	0.019865	0.159120	0.153888	0.047049
212	0.019865	0.159120	0.158688	0.051885
213	0.019865	0.159120	0.167820	0.061046
214	0.019865	0.159120	0.192273	0.085945
215	0.019865	0.159120	0.149088	0.042753
216	0.019865	0.159120	0.153881	0.047575
217	0.019865	0.159120	0.154342	0.048057
218	0.019865	0.159120	0.163488	0.057196
219	0.019865	0.159120	0.216266	0.110025
220	0.019865	0.159120	0.149088	0.042861
221	0.019865	0.159120	0.153888	0.047676
222	0.019865	0.159120	0.155309	0.049125
223	0.019865	0.159120	0.163488	0.057305
224	0.019865	0.159120	0.240265	0.134150
225	0.019865	0.159120	0.146662	0.040521
226	0.019865	0.159120	0.153888	0.047805
227	0.019865	0.159120	0.157222	0.051124
228	0.019865	0.159120	0.138989	0.032949
229	0.019865	0.159120	0.163488	0.057449
230	0.019865	0.159120	0.259927	0.153916
231	0.019865	0.159120	0.145709	0.039723
232	0.019865	0.159120	0.153888	0.047935
233	0.019865	0.159120	0.156269	0.050294
234	0.019865	0.159120	0.162029	0.056076
235	0.019865	0.159120	0.138989	0.033057
236	0.019865	0.159120	0.182645	1.776735
237	0.019865	0.159120	0.145709	0.039831
238	0.019865	0.159120	0.151469	0.045606
239	0.019865	0.159120	0.157229	0.051409
240	0.019865	0.159120	0.138989	0.033104
241	0.019865	0.159120	0.159142	0.053318
242	0.019865	0.159120	0.188894	0.083103
243	0.019865	0.159120	0.146662	0.040892
244	0.019865	0.159120	0.137530	0.031742
245	0.019865	0.159120	0.149549	0.043783
246	0.019865	0.159120	0.155309	0.049554
247	0.019865	0.159120	0.159610	0.053919
248	0.019865	0.159120	0.138989	0.033280
249	0.019865	0.159120	0.211934	0.106261
250	0.019865	0.159120	0.143290	0.037625
251	0.019865	0.159120	0.152429	0.046803
252	0.019865	0.159120	0.134650	0.029035
253	0.019865	0.159120	0.155302	0.049694
254	0.019865	0.159120	0.159602	0.054009
255	0.019865	0.159120	0.134650	0.027955
256	0.019865	0.159120	0.236886	0.141085
257	0.019865	0.159120	0.145202	0.038519
258	0.019865	0.159120	0.134650	0.027959
259	0.019865	0.159120	0.148090	0.041395
260	0.019865	0.159120	0.157222	0.050599
261	0.019865	0.159120	0.134650	0.028020
262	0.019865	0.159120	0.157690	0.051038
263	0.019865	0.159120	0.137530	0.030921
264	0.019865	0.159120	0.256555	0.149961
265	0.019865	0.159120	0.145210	0.038626
266	0.019865	0.159120	0.134650	0.028063
267	0.019865	0.159120	0.148090	0.041525
268	0.019865	0.159120	0.137530	0.031004
269	0.019865	0.159120	0.150962	0.044394
270	0.019865	0.159120	0.159610	0.053081
271	0.019865	0.159120	0.134650	0.028146
272	0.019865	0.159120	0.102437	0.295930
273	0.019865	0.159120	0.133190	0.026701
274	0.019865	0.159120	0.143290	0.036829
275	0.019865	0.159120	0.137530	0.031087
276	0.019865	0.159120	0.146170	0.039748
277	0.019865	0.159120	0.135110	0.028696
278	0.019865	0.159120	0.150970	0.044549
279	0.019865	0.159120	0.159602	0.053192
280	0.019865	0.159120	0.131270	0.024871
281	0.019865	0.159120	0.138395	0.082024
282	0.019865	0.159120	0.131270	0.024918
283	0.019865	0.159120	0.145210	0.038807
284	0.019865	0.159120	0.134650	0.028311
285	0.019865	0.159120	0.146623	0.040296
286	0.019865	0.159120	0.131270	0.024932
287	0.019865	0.159120	0.154810	0.048486
288	0.019865	0.159120	0.131263	0.024983
289	0.019865	0.159120	0.159602	0.053315
290	0.019865	0.159120	0.131263	0.025011
291	0.019865	0.159120	0.135110	0.028826
292	0.019865	0.159120	0.108547	0.102295
293	0.019865	0.159120	0.135110	0.028887
294	0.019865	0.159120	0.138943	0.032727
295	0.019865	0.159120	0.133190	0.026960
296	0.019865	0.159120	0.148090	0.041863
297	0.019865	0.159120	0.133190	0.026974
298	0.019865	0.159120	0.151423	0.045240
299	0.019865	0.159120	0.131270	0.025080
300	0.019865	0.159120	0.135110	0.028941
301	0.019865	0.159120	0.153350	0.047181
302	0.019865	0.159120	0.137522	0.031357
303	0.019865	0.159120	0.230128	0.123976
304	0.019865	0.159120	0.133190	0.027039
305	0.019865	0.159120	0.141830	0.035701
306	0.019865	0.159120	0.131270	0.025148
307	0.019865	0.159120	0.135110	0.029006
308	0.019865	0.159120	0.143750	0.037668
309	0.019865	0.159120	0.133183	0.027126
310	0.019865	0.159120	0.151430	0.045355
311	0.019865	0.159120	0.128851	0.022794
312	0.019865	0.159120	0.133190	0.027126
313	0.019865	0.159120	0.156230	0.050155
314	0.019865	0.159120	0.131270	0.025206
315	0.019865	0.159120	0.135110	0.029067
316	0.019865	0.159120	0.154136	0.148114
317	0.019865	0.159120	0.129811	0.023793
318	0.019865	0.159120	0.135110	0.029089
319	0.019865	0.159120	0.138950	0.032950
320	0.019865	0.159120	0.133190	0.036986
321	0.019865	0.159120	0.131724	0.040634
322	0.019865	0.159120	0.143750	0.022837
323	0.019865	0.159120	0.133190	0.027205
324	0.019865	0.159120	0.151430	0.044333
325	0.019865	0.159120	0.128851	0.021750
326	0.019865	0.159120	0.133190	0.026085
327	0.019865	0.159120	0.156230	0.049140
328	0.019865	0.159120	0.128851	0.021760
329	0.019865	0.159120	0.133190	0.026103
330	0.019865	0.159120	0.131731	0.024640
331	0.019865	0.159120	0.118053	0.410995
332	0.019865	0.159120	0.129804	0.022767
333	0.019865	0.159120	0.135110	0.028088
334	0.019865	0.159120	0.137491	0.030444
335	0.019865	0.159120	0.131270	0.024252
336	0.019865	0.159120	0.130771	0.023727
337	0.019865	0.159120	0.146630	0.039615
338	0.019865	0.159120	0.128851	0.021829
339	0.019865	0.159120	0.133190	0.026186
340	0.019865	0.159120	0.131731	0.024741
341	0.019865	0.159120	0.148550	0.041568
342	0.019865	0.159120	0.129804	0.022818
343	0.019865	0.159120	0.130771	0.023771
344	0.019865	0.159120	0.156230	0.049255
345	0.019865	0.159120	0.128851	0.021904
346	0.019865	0.159120	0.129811	0.022829
347	0.019865	0.159120	0.135103	0.028146
348	0.019865	0.159120	0.180676	0.073726
349	0.019865	0.159120	0.128851	0.021915
350	0.019865	0.159120	0.133190	0.026229
351	0.019865	0.159120	0.131731	0.024799
352	0.019865	0.159120	0.137491	0.030519
353	0.019865	0.159120	0.131270	0.024356
354	0.019865	0.159120	0.130771	0.023835
355	0.019865	0.159120	0.131731	0.024817
356	0.019865	0.159120	0.142291	0.035373
357	0.019865	0.159120	0.128844	0.021951
358	0.019865	0.159120	0.133190	0.026294
359	0.019865	0.159120	0.131724	0.024824
360	0.019865	0.159120	0.147084	0.040199
361	0.019865	0.159120	0.128851	0.021984
362	0.019865	0.159120	0.129804	0.022940
363	0.019865	0.159120	0.130771	0.023886
364	0.019865	0.159120	0.156230	0.049356
365	0.019865	0.159120	0.128844	0.021969
366	0.019865	0.159120	0.129811	0.022976
367	0.019865	0.159120	0.130771	0.023907
368	0.019865	0.159120	0.131731	0.024871
369	0.019865	0.159120	0.204676	0.097841
370	0.019865	0.159120	0.128851	0.022023
371	0.019865	0.159120	0.129811	0.022972
372	0.019865	0.159120	0.130771	0.023968
373	0.019865	0.159120	0.131731	0.024918
374	0.019865	0.159120	0.137491	0.030678
375	0.019865	0.159120	0.128851	0.022038
376	0.019865	0.159120	0.129804	0.022990
377	0.019865	0.159120	0.130764	0.023958
378	0.019865	0.159120	0.131731	0.024946
379	0.019865	0.159120	0.142284	0.035528
380	0.019865	0.159120	0.128851	0.022056
381	0.019865	0.159120	0.129811	0.023012
382	0.019865	0.159120	0.130771	0.023990
383	0.019865	0.159120	0.131724	0.024961
384	0.019865	0.159120	0.147091	0.050084
385	0.019865	0.159120	0.128844	0.022063
386	0.019865	0.159120	0.129811	0.023023
387	0.019865	0.159120	0.130764	0.024022
388	0.019865	0.159120	0.127392	0.020618
389	0.019865	0.159120	0.131731	0.024943
390	0.019865	0.159120	0.151891	0.045139
391	0.019865	0.159120	0.128851	0.022088
392	0.019865	0.159120	0.129811	0.023059
393	0.019865	0.159120	0.130771	0.023990
394	0.019865	0.159120	0.131731	0.024957
395	0.019865	0.159120	0.127392	0.020607
396	0.019865	0.159120	0.228668	0.121887
397	0.019865	0.159120	0.128851	0.022074
398	0.019865	0.159120	0.129811	0.023034
399	0.019865	0.159120	0.130771	0.023994
400	0.019865	0.159120	0.127392	0.020629
401	0.019865	0.159120	0.131731	0.024954
402	0.019865	0.159120	0.137491	0.030732
403	0.019865	0.159120	0.128851	0.022077
404	0.019865	0.159120	0.127385	0.020633
405	0.019865	0.159120	0.129811	0.023052
406	0.019865	0.159120	0.130771	0.023983
407	0.019865	0.159120	0.131731	0.024932
408	0.019865	0.159120	0.127392	0.020611
409	0.019865	0.159120	0.142291	0.035489
410	0.019865	0.159120	0.128851	0.022070
411	0.019865	0.159120	0.129811	0.023023
412	0.019865	0.159120	0.127392	0.020593
413	0.019865	0.159120	0.130764	0.023979
414	0.019865	0.159120	0.131731	0.024961
415	0.019865	0.159120	0.127385	0.020597
416	0.019865	0.159120	0.147091	0.040306
417	0.019865	0.159120	0.128851	0.022052
418	0.019865	0.159120	0.127392	0.020600
419	0.019865	0.159120	0.129811	0.023012
420	0.019865	0.159120	0.127385	0.023968
421	0.019865	0.159120	0.130764	0.020596
422	0.019865	0.159120	0.131731	0.024950
423	0.019865	0.159120	0.127392	0.020586
424	0.019865	0.159120	0.151891	0.045085
425	0.019865	0.159120	0.128851	0.022034
426	0.019865	0.159120	0.127385	0.020553
427	0.019865	0.159120	0.129811	0.023001
428	0.019865	0.159120	0.127392	0.020539
429	0.019865	0.159120	0.130771	0.023933
430	0.019865	0.159120	0.131731	0.024882
431	0.019865	0.159120	0.127392	0.020539
432	0.019865	0.159120	0.152677	0.145831
433	0.019865	0.159120	0.127392	0.020539
434	0.019865	0.159120	0.128851	0.022005
435	0.019865	0.159120	0.127392	0.020539
436	0.019865	0.159120	0.129811	0.022958
437	0.019865	0.159120	0.127392	0.020539
438	0.019865	0.159120	0.130771	0.023889
439	0.019865	0.159120	0.127392	0.024838
440	0.019865	0.159120	0.131731	0.020507
441	0.019865	0.159120	0.137491	0.030602
442	0.019865	0.159120	0.127392	0.020496
443	0.019865	0.159120	0.128851	0.021940
444	0.019865	0.159120	0.127385	0.020460
445	0.019865	0.159120	0.129811	0.022879
446	0.019865	0.159120	0.127392	0.020427
447	0.019865	0.159120	0.130771	0.023803
448	0.019865	0.159120	0.127392	0.030212
449	0.019865	0.159120	0.127385	0.024759
450	0.019865	0.159120	0.131731	0.020435
451	0.019865	0.159120	0.127392	0.020406
452	0.019865	0.159120	0.142284	0.035305
453	0.019865	0.159120	0.127392	0.020409
454	0.019865	0.159120	0.128851	0.021851
455	0.019865	0.159120	0.127392	0.020370
456	0.019865	0.159120	0.129811	0.022767
457	0.019865	0.159120	0.127392	0.020355
458	0.019865	0.159120	0.127392	0.020348
459	0.019865	0.159120	0.130764	0.023691
460	0.019865	0.159120	0.127392	0.020294
461	0.019865	0.159120	0.131731	0.024641
462	0.019865	0.159120	0.127392	0.020308
463	0.019865	0.159120	0.147084	0.040015
464	0.019865	0.159120	0.127385	0.020283
465	0.019865	0.159120	0.127385	0.020247
466	0.019865	0.159120	0.128844	0.021703
467	0.019865	0.159120	0.127392	0.020204
468	0.019865	0.159120	0.129811	0.022638
469	0.019865	0.159120	0.127392	0.020218
470	0.019865	0.159120	0.127392	0.020215
471	0.019865	0.159120	0.130771	0.023580
472	0.019865	0.159120	0.127392	0.020161
473	0.019865	0.159120	0.131731	0.024475
474	0.019865	0.159120	0.127385	0.020132
475	0.019865	0.159120	0.127392	0.020125
476	0.019865	0.159120	0.151891	0.044606
477	0.019865	0.159120	0.127392	0.020085
478	0.019865	0.159120	0.127392	0.020064
479	0.019865	0.159120	0.128851	0.021512
480	0.019865	0.159120	0.127392	0.020013
481	0.019865	0.159120	0.127392	0.020067
482	0.019865	0.159120	0.129811	0.022573
483	0.019865	0.159120	0.127392	0.020128
484	0.019865	0.159120	0.127385	0.020057
485	0.019865	0.159120	0.130764	0.023367
486	0.019865	0.159120	0.127392	0.019977
487	0.019865	0.159120	0.127392	0.019898
488	0.019865	0.159120	0.131731	0.024230
489	0.019865	0.159120	0.127392	0.019898
490	0.019865	0.159120	0.127392	0.019898
491	0.019865	0.159120	0.136542	0.529055
492	0.019865	0.159120	0.127392	0.019891
493	0.019865	0.159120	0.127385	0.019891
494	0.019865	0.159120	0.128844	0.021357
495	0.019865	0.159120	0.127392	0.019898
496	0.019865	0.159120	0.127392	0.019898
497	0.019865	0.159120	0.129811	0.022310
498	0.019865	0.159120	0.127392	0.019898
499	0.019865	0.159120	0.127392	0.019891
500	0.019865	0.159120	0.127392	0.019891
501	0.019865	0.159120	0.130771	0.023277
502	0.019865	0.159120	0.127392	0.019891
503	0.019865	0.159120	0.127392	0.019898
504	0.019865	0.159120	0.131731	0.024237
505	0.019865	0.159120	0.127385	0.019891
506	0.019865	0.159120	0.127392	0.019898
507	0.019865	0.159120	0.127385	0.019898
508	0.019865	0.159120	0.137491	0.029997
509	0.019865	0.159120	0.127392	0.019898
510	0.019865	0.159120	0.127392	0.019898
511	0.019865	0.159120	0.127392	0.019898
512	0.019865	0.159120	0.128844	0.031149
513	0.019865	0.159120	0.127392	0.019898
514	0.019865	0.159120	0.127385	0.019898
515	0.019865	0.159120	0.127392	0.019891
516	0.019865	0.159120	0.129811	0.022310
517	0.019865	0.159120	0.127392	0.019891
518	0.019865	0.159120	0.127392	0.019898
519	0.019865	0.159120	0.127392	0.019898
520	0.019865	0.159120	0.127392	0.019898
521	0.019865	0.159120	0.130764	0.023270
522	0.019865	0.159120	0.127392	0.019898
523	0.019865	0.159120	0.127392	0.019891
524	0.019865	0.159120	0.127392	0.019891
525	0.019865	0.159120	0.131724	0.024230
526	0.019865	0.159120	0.127392	0.019898
527	0.019865	0.159120	0.127392	0.019898
528	0.019865	0.159120	0.127392	0.019898
529	0.019865	0.159120	0.127392	0.019898
530	0.019865	0.159120	0.142291	0.034790
531	0.019865	0.159120	0.127392	0.019898
532	0.019865	0.159120	0.127392	0.019898
533	0.019865	0.159120	0.127385	0.019898
534	0.019865	0.159120	0.127392	0.019898
535	0.019865	0.159120	0.128851	0.021357
536	0.019865	0.159120	0.127385	0.019898
537	0.019865	0.159120	0.127392	0.019891
538	0.019865	0.159120	0.127392	0.019891
539	0.019865	0.159120	0.127385	0.019898
540	0.019865	0.159120	0.129811	0.022317
541	0.019865	0.159120	0.127392	0.019898
542	0.019865	0.159120	0.127392	0.019898
543	0.019865	0.159120	0.127385	0.019898
544	0.019865	0.159120	0.127392	0.019898
545	0.019865	0.159120	0.130764	0.023277
546	0.019865	0.159120	0.127392	0.019898
547	0.019865	0.159120	0.127392	0.019898
548	0.019865	0.159120	0.127392	0.019898
549	0.019865	0.159120	0.127392	0.019898
550	0.019865	0.159120	0.127392	0.019898
551	0.019865	0.159120	0.131731	0.024237
552	0.019865	0.159120	0.127385	0.019898
553	0.019865	0.159120	0.127392	0.019898
554	0.019865	0.159120	0.127385	0.019898
555	0.019865	0.159120	0.127392	0.019898
556	0.019865	0.159120	0.127392	0.019898
557	0.019865	0.159120	0.147084	0.039597
558	0.019865	0.159120	0.127392	0.019891
559	0.019865	0.159120	0.127392	0.019898
560	0.019865	0.159120	0.127392	0.019898
561	0.019865	0.159120	0.127385	0.019898
562	0.019865	0.159120	0.127392	0.019898
563	0.019865	0.159120	0.128844	0.021357
564	0.019865	0.159120	0.127392	0.019891
565	0.019865	0.159120	0.127392	0.019898
566	0.019865	0.159120	0.127392	0.019898
567	0.019865	0.159120	0.127392	0.019891
568	0.019865	0.159120	0.127392	0.019898
569	0.019865	0.159120	0.127385	0.019898
570	0.019865	0.159120	0.129804	0.022310
571	0.019865	0.159120	0.127385	0.019898
572	0.019865	0.159120	0.127392	0.019898
573	0.019865	0.159120	0.127392	0.019898
574	0.019865	0.159120	0.127392	0.019898
575	0.019865	0.159120	0.127392	0.019898
576	0.019865	0.159120	0.127392	0.029683
577	0.019865	0.159120	0.127392	0.019891
578	0.019865	0.159120	0.130764	0.023270
579	0.019865	0.159120	0.127392	0.019891
580	0.019865	0.159120	0.127392	0.019891
581	0.019865	0.159120	0.127385	0.019898
582	0.019865	0.159120	0.127392	0.019891
583	0.019865	0.159120	0.127385	0.019891
584	0.019865	0.159120	0.127392	0.019891
585	0.019865	0.159120	0.131724	0.024237
586	0.019865	0.159120	0.127385	0.019898
587	0.019865	0.159120	0.127392	0.019898
588	0.019865	0.159120	0.127392	0.019891
589	0.019865	0.159120	0.127392	0.019898
590	0.019865	0.159120	0.127385	0.019898
591	0.019865	0.159120	0.127392	0.019898
592	0.019865	0.159120	0.127392	0.019898
593	0.019865	0.159120	0.127385	0.019898
594	0.019865	0.159120	0.151884	0.044390
595	0.019865	0.159120	0.127392	0.019898
596	0.019865	0.159120	0.127385	0.019898
597	0.019865	0.159120	0.127385	0.019891
598	0.019865	0.159120	0.127392	0.019898
599	0.019865	0.159120	0.127392	0.019891
600	0.019865	0.159120	0.127392	0.019898
601	0.019865	0.159120	0.127392	0.019898
602	0.019865	0.159120	0.127392	0.019898
603	0.019865	0.159120	0.128851	0.021357
604	0.019865	0.159120	0.127392	0.019898
605	0.019865	0.159120	0.127392	0.019898
606	0.019865	0.159120	0.127392	0.019898
607	0.019865	0.159120	0.127392	0.019898
608	0.019865	0.159120	0.127392	0.019898
609	0.019865	0.159120	0.127392	0.019898
610	0.019865	0.159120	0.127385	0.019898
611	0.019865	0.159120	0.127392	0.019891
612	0.019865	0.159120	0.127392	0.019898
613	0.019865	0.159120	0.129811	0.022317
614	0.019865	0.159120	0.127392	0.019898
615	0.019865	0.159120	0.127392	0.019891
616	0.019865	0.159120	0.127385	0.019891
617	0.019865	0.159120	0.127392	0.019898
618	0.019865	0.159120	0.127392	0.019898
619	0.019865	0.159120	0.127392	0.019891
620	0.019865	0.159120	0.127392	0.019898
621	0.019865	0.159120	0.127385	0.019898
622	0.019865	0.159120	0.127392	0.019898
623	0.019865	0.159120	0.127392	0.019898
624	0.019865	0.159120	0.127392	0.019898
625	0.019865	0.159120	0.130771	0.023277
626	0.019865	0.159120	0.127392	0.019898
627	0.019865	0.159120	0.127392	0.019898
628	0.019865	0.159120	0.127392	0.019898
629	0.019865	0.159120	0.127392	0.019898
630	0.019865	0.159120	0.127392	0.019898
631	0.019865	0.159120	0.127392	0.019898
632	0.019865	0.159120	0.127392	0.019891
633	0.019865	0.159120	0.127392	0.019898
