Query	FD-Tree	Skan	Adaptive Merging	Lazy Adaptive Merging
124	0.019320	0.154742	0.653066	0.576976
125	0.019320	0.154742	0.167417	0.091390
126	0.019320	0.154742	0.164646	0.088661
127	0.019320	0.154742	0.173043	0.097128
128	0.019320	0.154742	0.231160	0.168783
129	0.019320	0.154742	0.167417	0.091607
130	0.019320	0.154742	0.157048	0.081378
131	0.019320	0.154742	0.169278	0.093615
132	0.019320	0.154742	0.274290	0.198697
133	0.019320	0.154742	0.144915	0.069266
134	0.019320	0.154742	0.147672	0.072093
135	0.019320	0.154742	0.165528	0.090033
136	0.019320	0.154742	0.364299	0.288874
137	0.019320	0.154742	0.138296	0.062892
138	0.019320	0.154742	0.150526	0.075192
139	0.019320	0.154742	0.157048	0.081777
140	0.019320	0.154742	0.166424	0.091188
141	0.019320	0.154742	0.368093	0.292850
142	0.019320	0.154742	0.138296	0.063088
143	0.019320	0.154742	0.147672	0.072576
144	0.019320	0.154742	0.157048	0.082029
145	0.019320	0.154742	0.166438	0.091384
146	0.019320	0.154742	0.878957	0.804736
147	0.019320	0.154742	0.138296	0.064096
148	0.019320	0.154742	0.147672	0.073570
149	0.019320	0.154742	0.157048	0.083016
150	0.019320	0.154742	0.166438	0.092350
151	0.019320	0.154742	0.222680	0.148739
152	0.019320	0.154742	0.133580	0.059646
153	0.019320	0.154742	0.147672	0.073745
154	0.019320	0.154742	0.157048	0.083128
155	0.019320	0.154742	0.163570	0.089720
156	0.019320	0.154742	0.269560	0.195710
157	0.019320	0.154742	0.118565	0.044743
158	0.019320	0.154742	0.138310	0.064586
159	0.019320	0.154742	0.139192	0.065454
160	0.019320	0.154742	0.150457	0.076761
161	0.019320	0.154742	0.166424	0.092812
162	0.019320	0.154742	0.311724	0.238112
163	0.019320	0.154742	0.135442	0.061872
164	0.019320	0.154742	0.118565	0.045037
165	0.019320	0.154742	0.147686	0.074242
166	0.019320	0.154742	0.148568	0.075124
167	0.019320	0.154742	0.159819	0.086417
168	0.019320	0.154742	0.358620	0.285274
169	0.019320	0.154742	0.135442	0.062110
170	0.019320	0.154742	0.118579	0.045247
171	0.019320	0.154742	0.139192	0.065888
172	0.019320	0.154742	0.145714	0.072494
173	0.019320	0.154742	0.163584	0.090406
174	0.019320	0.154742	0.118579	0.045359
175	0.019320	0.154742	0.104862	1.031754
176	0.019320	0.154742	0.126962	0.053889
177	0.019320	0.154742	0.144818	0.071794
178	0.019320	0.154742	0.118565	0.045555
179	0.019320	0.154742	0.141963	0.069009
180	0.019320	0.154742	0.161708	0.088768
181	0.019320	0.154742	0.115710	0.042756
182	0.019320	0.154742	0.214200	0.141260
183	0.019320	0.154742	0.126962	0.054092
184	0.019320	0.154742	0.144818	0.071962
185	0.019320	0.154742	0.110099	0.037306
186	0.019320	0.154742	0.145728	0.070716
187	0.019320	0.154742	0.163570	0.090770
188	0.019320	0.154742	0.110085	0.035136
189	0.019320	0.154742	0.258240	0.183326
190	0.019320	0.154742	0.135442	0.060514
191	0.019320	0.154742	0.110099	0.035171
192	0.019320	0.154742	0.136352	0.074892
193	0.019320	0.154742	0.115710	0.040922
194	0.019320	0.154742	0.141977	0.067175
195	0.019320	0.154742	0.158854	0.084108
196	0.019320	0.154742	0.110085	0.035395
197	0.019320	0.154742	0.305106	0.230416
198	0.019320	0.154742	0.115710	0.041013
199	0.019320	0.154742	0.123211	0.048598
200	0.019320	0.154742	0.140088	0.065496
201	0.019320	0.154742	0.110099	0.035472
202	0.019320	0.154742	0.145728	0.071122
203	0.019320	0.154742	0.115710	0.041167
204	0.019320	0.154742	0.151339	0.076866
205	0.019320	0.154742	0.110995	0.036473
206	0.019320	0.154742	0.348265	0.273820
207	0.019320	0.154742	0.130712	0.056281
208	0.019320	0.154742	0.103494	0.029091
209	0.019320	0.154742	0.140102	0.065713
210	0.019320	0.154742	0.110085	0.035703
211	0.019320	0.154742	0.142873	0.068498
212	0.019320	0.154742	0.110099	0.035745
213	0.019320	0.154742	0.155090	0.080785
214	0.019320	0.154742	0.107230	0.032995
215	0.019320	0.154742	0.136363	1.262114
216	0.019320	0.154742	0.107230	0.033009
217	0.019320	0.154742	0.126962	0.052769
218	0.019320	0.154742	0.107230	0.033037
219	0.019320	0.154742	0.133483	0.059332
220	0.019320	0.154742	0.110085	0.035948
221	0.019320	0.154742	0.142873	0.068736
222	0.019320	0.154742	0.110085	0.035983
223	0.019320	0.154742	0.152235	0.078133
224	0.019320	0.154742	0.103480	0.029434
225	0.019320	0.154742	0.110981	0.036907
226	0.019320	0.154742	0.207609	0.133598
227	0.019320	0.154742	0.110981	0.036949
228	0.019320	0.154742	0.118496	0.044520
229	0.019320	0.154742	0.107244	0.033275
230	0.019320	0.154742	0.133483	0.059556
231	0.019320	0.154742	0.110099	0.036165
232	0.019320	0.154742	0.142873	0.068988
233	0.019320	0.154742	0.103480	0.029574
234	0.019320	0.154742	0.110981	0.037110
235	0.019320	0.154742	0.146610	0.072767
236	0.019320	0.154742	0.107244	0.033401
237	0.019320	0.154742	0.255371	0.181563
238	0.019320	0.154742	0.103494	0.029686
239	0.019320	0.154742	0.110995	0.037229
240	0.019320	0.154742	0.118482	0.044660
241	0.019320	0.154742	0.107230	0.033464
242	0.019320	0.154742	0.133483	0.059745
243	0.019320	0.154742	0.103480	0.029770
244	0.019320	0.154742	0.110995	0.037257
245	0.019320	0.154742	0.134379	0.060683
246	0.019320	0.154742	0.103494	0.029784
247	0.019320	0.154742	0.110981	0.037355
248	0.019320	0.154742	0.146624	0.072970
249	0.019320	0.154742	0.107244	0.033611
250	0.019320	0.154742	0.104376	0.030778
251	0.019320	0.154742	0.296626	0.223056
252	0.019320	0.154742	0.107244	0.033674
253	0.019320	0.154742	0.124107	0.050551
254	0.019320	0.154742	0.098750	0.025208
255	0.019320	0.154742	0.107230	0.031518
256	0.019320	0.154742	0.133483	0.073374
257	0.019320	0.154742	0.098750	0.023038
258	0.019320	0.154742	0.107230	0.031518
259	0.019320	0.154742	0.142859	0.067126
260	0.019320	0.154742	0.098750	0.023087
261	0.019320	0.154742	0.107230	0.031567
262	0.019320	0.154742	0.104376	0.028685
263	0.019320	0.154742	0.146624	0.070961
264	0.019320	0.154742	0.100640	0.025012
265	0.019320	0.154742	0.110981	0.035367
266	0.019320	0.154742	0.340695	0.265060
267	0.019320	0.154742	0.103494	0.027873
268	0.019320	0.154742	0.102515	0.026943
269	0.019320	0.154742	0.124107	0.048500
270	0.019320	0.154742	0.098764	0.023185
271	0.019320	0.154742	0.107244	0.031700
272	0.019320	0.154742	0.104390	0.028825
273	0.019320	0.154742	0.127872	0.052335
274	0.019320	0.154742	0.100640	0.025138
275	0.019320	0.154742	0.102515	0.027027
276	0.019320	0.154742	0.142859	0.067392
277	0.019320	0.154742	0.098764	0.023297
278	0.019320	0.154742	0.100626	0.025159
279	0.019320	0.154742	0.110981	0.035535
280	0.019320	0.154742	0.143769	0.068316
281	0.019320	0.154742	0.098750	0.023325
282	0.019320	0.154742	0.107230	0.031840
283	0.019320	0.154742	0.104390	0.028937
284	0.019320	0.154742	0.103078	1.227696
285	0.019320	0.154742	0.098750	0.023367
286	0.019320	0.154742	0.107244	0.031861
287	0.019320	0.154742	0.104390	0.029021
288	0.019320	0.154742	0.115627	0.040307
289	0.019320	0.154742	0.098750	0.023423
290	0.019320	0.154742	0.100626	0.025327
291	0.019320	0.154742	0.102501	0.027167
292	0.019320	0.154742	0.133483	0.058184
293	0.019320	0.154742	0.098750	0.023486
294	0.019320	0.154742	0.100626	0.025362
295	0.019320	0.154742	0.102501	0.027230
296	0.019320	0.154742	0.104376	0.029105
297	0.019320	0.154742	0.134379	0.059122
298	0.019320	0.154742	0.098750	0.023507
299	0.019320	0.154742	0.100626	0.025383
300	0.019320	0.154742	0.102501	0.027286
301	0.019320	0.154742	0.152249	0.077020
302	0.019320	0.154742	0.098750	0.023535
303	0.019320	0.154742	0.100626	0.025439
304	0.019320	0.154742	0.102501	0.027314
305	0.019320	0.154742	0.104376	0.029203
306	0.019320	0.154742	0.200025	0.124845
307	0.019320	0.154742	0.098764	0.023591
308	0.019320	0.154742	0.100626	0.025495
309	0.019320	0.154742	0.102501	0.027398
310	0.019320	0.154742	0.104390	0.029252
311	0.019320	0.154742	0.115627	0.040531
312	0.019320	0.154742	0.095896	0.020793
313	0.019320	0.154742	0.098750	0.023626
314	0.019320	0.154742	0.100640	0.025523
315	0.019320	0.154742	0.102515	0.027412
316	0.019320	0.154742	0.104376	0.029315
317	0.019320	0.154742	0.125017	0.049928
318	0.019320	0.154742	0.098764	0.023689
319	0.019320	0.154742	0.100626	0.025579
320	0.019320	0.154742	0.102501	0.040894
321	0.019320	0.154742	0.104376	0.029329
322	0.019320	0.154742	0.095910	0.020842
323	0.019320	0.154742	0.134379	0.059346
324	0.019320	0.154742	0.098764	0.023745
325	0.019320	0.154742	0.100640	0.025621
326	0.019320	0.154742	0.102501	0.027482
327	0.019320	0.154742	0.104376	0.029378
328	0.019320	0.154742	0.095896	0.020898
329	0.019320	0.154742	0.143769	0.068764
330	0.019320	0.154742	0.098750	0.023752
331	0.019320	0.154742	0.100640	0.025663
332	0.019320	0.154742	0.102501	0.027552
333	0.019320	0.154742	0.095910	0.020975
334	0.019320	0.154742	0.104390	0.029420
335	0.019320	0.154742	0.246905	0.171956
336	0.019320	0.154742	0.095896	0.023801
337	0.019320	0.154742	0.098750	0.020975
338	0.019320	0.154742	0.100626	0.025705
339	0.019320	0.154742	0.102515	0.027587
340	0.019320	0.154742	0.095896	0.020989
341	0.019320	0.154742	0.104390	0.029476
342	0.019320	0.154742	0.115627	0.040706
343	0.019320	0.154742	0.095910	0.020989
344	0.019320	0.154742	0.098750	0.023857
345	0.019320	0.154742	0.100626	0.025761
346	0.019320	0.154742	0.102501	0.027601
347	0.019320	0.154742	0.095896	0.021003
348	0.019320	0.154742	0.104376	0.029511
349	0.019320	0.154742	0.095896	0.021059
350	0.019320	0.154742	0.125017	0.050131
351	0.019320	0.154742	0.098764	0.023899
352	0.019320	0.154742	0.095896	0.021003
353	0.019320	0.154742	0.100626	0.025803
354	0.019320	0.154742	0.102501	0.027664
355	0.019320	0.154742	0.095896	0.021052
356	0.019320	0.154742	0.104390	0.029546
357	0.019320	0.154742	0.134379	0.059570
358	0.019320	0.154742	0.095910	0.021080
359	0.019320	0.154742	0.098750	0.023913
360	0.019320	0.154742	0.095896	0.021101
361	0.019320	0.154742	0.100626	0.025845
362	0.019320	0.154742	0.095896	0.021115
363	0.019320	0.154742	0.102501	0.027692
364	0.019320	0.154742	0.104390	0.029588
365	0.019320	0.154742	0.095896	0.021094
366	0.019320	0.154742	0.143755	0.069016
367	0.019320	0.154742	0.095910	0.021101
368	0.019320	0.154742	0.098750	0.023976
369	0.019320	0.154742	0.095896	0.021157
370	0.019320	0.154742	0.100640	0.025887
371	0.019320	0.154742	0.095896	0.021136
372	0.019320	0.154742	0.102501	0.027776
373	0.019320	0.154742	0.095896	0.021171
374	0.019320	0.154742	0.104390	0.029651
375	0.019320	0.154742	0.095910	0.021171
376	0.019320	0.154742	0.293771	0.219018
377	0.019320	0.154742	0.095896	0.021171
378	0.019320	0.154742	0.098750	0.024053
379	0.019320	0.154742	0.095896	0.021227
380	0.019320	0.154742	0.100640	0.025908
381	0.019320	0.154742	0.095896	0.021150
382	0.019320	0.154742	0.102501	0.027804
383	0.019320	0.154742	0.095896	0.021213
384	0.019320	0.154742	0.104390	0.043070
385	0.019320	0.154742	0.095896	0.021185
386	0.019320	0.154742	0.115627	0.040916
387	0.019320	0.154742	0.095896	0.021241
388	0.019320	0.154742	0.095910	0.024060
389	0.019320	0.154742	0.098764	0.021164
390	0.019320	0.154742	0.095910	0.021220
391	0.019320	0.154742	0.100640	0.025950
392	0.019320	0.154742	0.095896	0.021220
393	0.019320	0.154742	0.102501	0.027776
394	0.019320	0.154742	0.095910	0.021227
395	0.019320	0.154742	0.095910	0.021248
396	0.019320	0.154742	0.104376	0.029651
397	0.019320	0.154742	0.095896	0.021206
398	0.019320	0.154742	0.125003	0.050313
399	0.019320	0.154742	0.095910	0.021185
400	0.019320	0.154742	0.095910	0.024116
401	0.019320	0.154742	0.098764	0.021185
402	0.019320	0.154742	0.095910	0.021297
403	0.019320	0.154742	0.100640	0.025992
404	0.019320	0.154742	0.095896	0.021192
405	0.019320	0.154742	0.095910	0.021297
406	0.019320	0.154742	0.102515	0.027839
407	0.019320	0.154742	0.095896	0.021192
408	0.019320	0.154742	0.095910	0.021220
409	0.019320	0.154742	0.104390	0.029777
410	0.019320	0.154742	0.095896	0.021325
411	0.019320	0.154742	0.134393	0.059710
412	0.019320	0.154742	0.095910	0.021227
413	0.019320	0.154742	0.095896	0.021325
414	0.019320	0.154742	0.098764	0.024067
415	0.019320	0.154742	0.095896	0.021283
416	0.019320	0.154742	0.095896	0.021290
417	0.019320	0.154742	0.100626	0.025964
418	0.019320	0.154742	0.095910	0.021213
419	0.019320	0.154742	0.095910	0.021255
420	0.019320	0.154742	0.102501	0.027944
421	0.019320	0.154742	0.095896	0.021311
422	0.019320	0.154742	0.095910	0.021367
423	0.019320	0.154742	0.095910	0.021290
424	0.019320	0.154742	0.104390	0.029791
425	0.019320	0.154742	0.095910	0.021311
426	0.019320	0.154742	0.095896	0.021290
427	0.019320	0.154742	0.143755	0.069156
428	0.019320	0.154742	0.095910	0.021227
429	0.019320	0.154742	0.095896	0.021304
430	0.019320	0.154742	0.098764	0.024179
431	0.019320	0.154742	0.095896	0.021297
432	0.019320	0.154742	0.095910	0.021381
433	0.019320	0.154742	0.095896	0.021255
434	0.019320	0.154742	0.100626	0.026111
435	0.019320	0.154742	0.095910	0.021255
436	0.019320	0.154742	0.095910	0.021248
437	0.019320	0.154742	0.102501	0.027874
438	0.019320	0.154742	0.095910	0.021374
439	0.019320	0.154742	0.095910	0.021332
440	0.019320	0.154742	0.095910	0.021269
441	0.019320	0.154742	0.104376	0.029889
442	0.019320	0.154742	0.095910	0.021269
443	0.019320	0.154742	0.095896	0.021409
444	0.019320	0.154742	0.095896	0.021388
445	0.019320	0.154742	0.340681	0.266194
446	0.019320	0.154742	0.095910	0.021388
447	0.019320	0.154742	0.095910	0.021346
448	0.019320	0.154742	0.095896	0.034695
449	0.019320	0.154742	0.098750	0.024151
450	0.019320	0.154742	0.095896	0.021374
451	0.019320	0.154742	0.095896	0.021402
452	0.019320	0.154742	0.095896	0.021423
453	0.019320	0.154742	0.095896	0.021269
454	0.019320	0.154742	0.100626	0.026041
455	0.019320	0.154742	0.095896	0.021353
456	0.019320	0.154742	0.095910	0.021332
457	0.019320	0.154742	0.095896	0.021248
458	0.019320	0.154742	0.102501	0.027937
459	0.019320	0.154742	0.095896	0.021276
460	0.019320	0.154742	0.095896	0.021311
461	0.019320	0.154742	0.095896	0.021290
462	0.019320	0.154742	0.095910	0.021430
463	0.019320	0.154742	0.104376	0.029826
464	0.019320	0.154742	0.095896	0.021388
465	0.019320	0.154742	0.095896	0.021290
466	0.019320	0.154742	0.095896	0.021430
467	0.019320	0.154742	0.095910	0.021248
468	0.019320	0.154742	0.115641	0.041056
469	0.019320	0.154742	0.095896	0.021325
470	0.019320	0.154742	0.095910	0.021318
471	0.019320	0.154742	0.095910	0.021444
472	0.019320	0.154742	0.095896	0.021255
473	0.019320	0.154742	0.098764	0.024277
474	0.019320	0.154742	0.095896	0.021353
475	0.019320	0.154742	0.095896	0.021465
476	0.019320	0.154742	0.095896	0.021318
477	0.019320	0.154742	0.095896	0.021255
478	0.019320	0.154742	0.095896	0.021255
479	0.019320	0.154742	0.100640	0.026041
480	0.019320	0.154742	0.095910	0.021353
481	0.019320	0.154742	0.095910	0.021395
482	0.019320	0.154742	0.095910	0.021395
483	0.019320	0.154742	0.095910	0.021269
484	0.019320	0.154742	0.102501	0.027979
485	0.019320	0.154742	0.095896	0.021248
486	0.019320	0.154742	0.095910	0.021451
487	0.019320	0.154742	0.095910	0.021269
488	0.019320	0.154742	0.095910	0.021409
489	0.019320	0.154742	0.095896	0.021325
490	0.019320	0.154742	0.095910	0.021269
491	0.019320	0.154742	0.104376	0.029931
492	0.019320	0.154742	0.095910	0.021479
493	0.019320	0.154742	0.095896	0.021325
494	0.019320	0.154742	0.095896	0.021325
495	0.019320	0.154742	0.095910	0.021367
496	0.019320	0.154742	0.095896	0.021346
497	0.019320	0.154742	0.125003	0.050432
498	0.019320	0.154742	0.095896	0.021388
499	0.019320	0.154742	0.095896	0.021213
500	0.019320	0.154742	0.095896	0.021213
501	0.019320	0.154742	0.095896	0.021297
502	0.019320	0.154742	0.095910	0.021423
503	0.019320	0.154742	0.095910	0.021367
504	0.019320	0.154742	0.098750	0.024207
505	0.019320	0.154742	0.095896	0.021423
506	0.019320	0.154742	0.095910	0.021395
507	0.019320	0.154742	0.095896	0.021353
508	0.019320	0.154742	0.095896	0.021269
509	0.019320	0.154742	0.095896	0.021395
510	0.019320	0.154742	0.095910	0.021227
511	0.019320	0.154742	0.095910	0.021374
512	0.019320	0.154742	0.100626	0.039544
513	0.019320	0.154742	0.095910	0.021353
514	0.019320	0.154742	0.095896	0.021423
515	0.019320	0.154742	0.095910	0.021185
516	0.019320	0.154742	0.095896	0.021430
517	0.019320	0.154742	0.095896	0.021290
518	0.019320	0.154742	0.095896	0.021472
519	0.019320	0.154742	0.095910	0.021535
520	0.019320	0.154742	0.102515	0.028098
521	0.019320	0.154742	0.095896	0.021164
522	0.019320	0.154742	0.095910	0.021472
523	0.019320	0.154742	0.095910	0.021430
524	0.019320	0.154742	0.095896	0.021241
525	0.019320	0.154742	0.095896	0.021409
526	0.019320	0.154742	0.095896	0.021514
527	0.019320	0.154742	0.095896	0.021283
528	0.019320	0.154742	0.095896	0.021367
529	0.019320	0.154742	0.095896	0.021367
530	0.019320	0.154742	0.104376	0.029889
531	0.019320	0.154742	0.095896	0.021234
532	0.019320	0.154742	0.095896	0.021325
533	0.019320	0.154742	0.095896	0.021346
534	0.019320	0.154742	0.095896	0.021367
535	0.019320	0.154742	0.095910	0.021213
536	0.019320	0.154742	0.095896	0.021325
537	0.019320	0.154742	0.095910	0.021549
538	0.019320	0.154742	0.095910	0.021241
539	0.019320	0.154742	0.134379	0.059633
540	0.019320	0.154742	0.095896	0.021150
541	0.019320	0.154742	0.095896	0.021486
542	0.019320	0.154742	0.095896	0.021402
543	0.019320	0.154742	0.095896	0.021150
544	0.019320	0.154742	0.095910	0.021465
545	0.019320	0.154742	0.095896	0.021374
546	0.019320	0.154742	0.095910	0.021283
547	0.019320	0.154742	0.095896	0.021402
548	0.019320	0.154742	0.095896	0.021402
549	0.019320	0.154742	0.095896	0.021549
550	0.019320	0.154742	0.095896	0.021353
551	0.019320	0.154742	0.098764	0.024186
552	0.019320	0.154742	0.095896	0.021353
553	0.019320	0.154742	0.095910	0.021353
554	0.019320	0.154742	0.095896	0.021290
555	0.019320	0.154742	0.095896	0.021423
556	0.019320	0.154742	0.095896	0.021248
557	0.019320	0.154742	0.095896	0.021444
558	0.019320	0.154742	0.095910	0.021227
559	0.019320	0.154742	0.095910	0.021122
560	0.019320	0.154742	0.095896	0.021248
561	0.019320	0.154742	0.095896	0.021164
562	0.019320	0.154742	0.095910	0.021269
563	0.019320	0.154742	0.100626	0.025999
564	0.019320	0.154742	0.095896	0.021542
565	0.019320	0.154742	0.095896	0.021038
566	0.019320	0.154742	0.095910	0.021164
567	0.019320	0.154742	0.095896	0.021017
568	0.019320	0.154742	0.095896	0.021059
569	0.019320	0.154742	0.095896	0.021101
570	0.019320	0.154742	0.095896	0.021542
571	0.019320	0.154742	0.095896	0.021101
572	0.019320	0.154742	0.095896	0.021542
573	0.019320	0.154742	0.095910	0.021059
574	0.019320	0.154742	0.095910	0.021535
575	0.019320	0.154742	0.095896	0.021059
576	0.019320	0.154742	0.095910	0.034478
577	0.019320	0.154742	0.102501	0.028147
578	0.019320	0.154742	0.095896	0.021017
579	0.019320	0.154742	0.095910	0.021017
580	0.019320	0.154742	0.095910	0.021367
581	0.019320	0.154742	0.095896	0.021325
582	0.019320	0.154742	0.095896	0.021346
583	0.019320	0.154742	0.095896	0.021500
584	0.019320	0.154742	0.095910	0.021346
585	0.019320	0.154742	0.095896	0.021388
586	0.019320	0.154742	0.095896	0.021409
587	0.019320	0.154742	0.095910	0.021241
588	0.019320	0.154742	0.095896	0.021346
589	0.019320	0.154742	0.095896	0.021178
590	0.019320	0.154742	0.095896	0.021262
591	0.019320	0.154742	0.095910	0.021388
592	0.019320	0.154742	0.095896	0.021178
593	0.019320	0.154742	0.104376	0.029742
594	0.019320	0.154742	0.095896	0.021094
595	0.019320	0.154742	0.095910	0.020982
596	0.019320	0.154742	0.095896	0.021157
597	0.019320	0.154742	0.095896	0.021094
598	0.019320	0.154742	0.095910	0.020898
599	0.019320	0.154742	0.095910	0.021115
600	0.019320	0.154742	0.095896	0.021003
601	0.019320	0.154742	0.095910	0.020940
602	0.019320	0.154742	0.095910	0.020940
603	0.019320	0.154742	0.095910	0.021045
604	0.019320	0.154742	0.095910	0.020961
605	0.019320	0.154742	0.095910	0.021045
606	0.019320	0.154742	0.095910	0.020961
607	0.019320	0.154742	0.095910	0.021024
608	0.019320	0.154742	0.095910	0.020982
609	0.019320	0.154742	0.095910	0.020919
610	0.019320	0.154742	0.095917	0.020961
611	0.019320	0.154742	0.095910	0.020877
612	0.019320	0.154742	0.095910	0.020940
613	0.019320	0.154742	0.143769	0.068736
614	0.019320	0.154742	0.095910	0.021423
615	0.019320	0.154742	0.095917	0.021381
616	0.019320	0.154742	0.095917	0.021381
617	0.019320	0.154742	0.095917	0.020961
618	0.019320	0.154742	0.095910	0.021318
619	0.019320	0.154742	0.095917	0.021360
620	0.019320	0.154742	0.095917	0.021318
621	0.019320	0.154742	0.095917	0.020919
622	0.019320	0.154742	0.095917	0.021297
623	0.019320	0.154742	0.095917	0.021360
624	0.019320	0.154742	0.095910	0.021360
625	0.019320	0.154742	0.095917	0.021185
626	0.019320	0.154742	0.095931	0.021059
627	0.019320	0.154742	0.095917	0.021360
628	0.019320	0.154742	0.095917	0.021360
629	0.019320	0.154742	0.095917	0.021318
630	0.019320	0.154742	0.095917	0.021360
631	0.019320	0.154742	0.095917	0.020912
632	0.019320	0.154742	0.095931	0.021255
633	0.019320	0.154742	0.095931	0.021339
