Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	332.097695	1365.645526	53.503688
3	332.097695	1424.445526	112.303688
4	332.097695	1483.245526	171.103688
5	332.097695	1542.045526	229.903688
6	332.097695	1548.045526	235.903688
7	332.097695	1574.445526	262.303688
8	332.097695	1598.045526	285.903688
9	332.097695	1645.245526	333.103688
