Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	2385.092422	2051.984860	386.054264
3	2385.092422	2478.224860	812.294264
4	2385.092422	2904.464860	1238.534264
5	2385.092422	3330.704860	1664.774264
6	2385.092422	3376.784860	1664.774264
7	2385.092422	3566.864860	1854.854264
8	2385.092422	3739.664860	2027.654264
9	2385.092422	4079.504860	2367.494264
