Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	1.557695	1336.705526	1.623688
3	1.557695	1337.365526	2.283688
4	1.557695	1338.025526	2.943688
5	1.557695	1338.685526	3.603688
6	1.557695	1339.345526	4.263688
7	1.557695	1340.005526	4.923688
8	1.557695	1340.665526	5.583688
9	1.557695	1341.325526	6.243688
