Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	2.784282	629.646959	5.323398
3	2.784282	632.286959	7.963398
4	2.784282	634.926959	10.603398
5	2.784282	637.566959	13.243398
6	2.784282	640.206959	13.243398
7	2.784282	642.846959	15.883398
8	2.784282	645.486959	18.523398
9	2.784282	648.126959	21.163398
