Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	104.508628	1211.776249	18.155855
3	104.508628	1230.776249	37.155855
4	104.508628	1249.776249	56.155855
5	104.508628	1268.776249	75.155855
6	104.508628	1272.076249	78.455855
7	104.508628	1281.076249	87.455855
8	104.508628	1289.076249	95.455855
9	104.508628	1304.076249	110.455855
