Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	518.508628	1247.776249	83.155855
3	518.508628	1339.776249	175.155855
4	518.508628	1431.776249	267.155855
5	518.508628	1523.776249	359.155855
6	518.508628	1533.776249	369.155855
7	518.508628	1575.776249	411.155855
8	518.508628	1612.776249	448.155855
9	518.508628	1686.776249	522.155855
