Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	662.544282	686.206958	107.243398
3	662.544282	804.606959	225.643398
4	662.544282	923.006959	344.043398
5	662.544282	1041.406958	462.443398
6	662.544282	1054.206958	462.443398
7	662.544282	1107.006958	515.243398
8	662.544282	1155.006958	563.243398
9	662.544282	1249.406958	657.643398
