Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	234.543981	3254.926669	39.945634
3	234.543981	3296.926669	81.945634
4	234.543981	3338.926669	123.945634
5	234.543981	3380.926669	165.945634
6	234.543981	3389.326669	174.345634
7	234.543981	3408.926669	193.945634
8	234.543981	3425.726669	210.745634
9	234.543981	3459.326669	244.345634
