Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	4.981742	3138.429129	5.265197
3	4.981742	3140.589129	7.425197
4	4.981742	3142.749129	9.585197
5	4.981742	3144.909129	11.745197
6	4.981742	3147.069129	13.905197
7	4.981742	3149.229129	16.065197
8	4.981742	3151.389129	18.225197
9	4.981742	3153.549129	20.385197
