Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	11.805311	3318.827528	21.395717
3	11.805311	3329.327528	31.895717
4	11.805311	3339.827528	42.395717
5	11.805311	3350.327528	52.895717
6	11.805311	3360.827528	63.395717
7	11.805311	3371.327528	73.895717
8	11.805311	3381.827528	84.395717
9	11.805311	3392.327528	94.895717
