Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	1195.141742	3242.829129	192.465197
3	1195.141742	3454.509129	404.145197
4	1195.141742	3666.189129	615.825197
5	1195.141742	3877.869129	827.505197
6	1195.141742	3899.469129	849.105197
7	1195.141742	3994.509129	944.145197
8	1195.141742	4079.469129	1029.105197
9	1195.141742	4249.389129	1199.025197
