Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	1814.305310	3469.327528	294.395717
3	1814.305310	3791.327528	616.395717
4	1814.305310	4113.327528	938.395717
5	1814.305310	4435.327528	1260.395717
6	1814.305310	4470.327528	1295.395717
7	1814.305310	4617.327528	1442.395717
8	1814.305310	4750.327528	1575.395717
9	1814.305310	5009.327528	1834.395717
