Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	375.997992	3316.467014	65.285046
3	375.997992	3384.867014	133.685046
4	375.997992	3453.267014	202.085046
5	375.997992	3521.667014	270.485046
6	375.997992	3532.467014	281.285046
7	375.997992	3564.867014	313.685046
8	375.997992	3593.667014	342.485046
9	375.997992	3647.667014	396.485046
