Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	1165.191085	1951.228372	201.654901
3	1165.191085	2164.028372	414.454901
4	1165.191085	2376.828372	627.254901
5	1165.191085	2589.628372	840.054901
6	1165.191085	2623.228372	840.054901
7	1165.191085	2724.028372	940.854901
8	1165.191085	2813.628372	1030.454901
9	1165.191085	2981.628372	1198.454901
