Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	242.372422	1861.904860	49.094264
3	242.372422	1907.984860	95.174264
4	242.372422	1954.064860	141.254264
5	242.372422	2000.144860	187.334264
6	242.372422	2008.784860	187.334264
7	242.372422	2031.824860	210.374264
8	242.372422	2057.744860	236.294264
9	242.372422	2092.304860	270.854264
