Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	1866.397992	3446.067014	299.285046
3	1866.397992	3777.267014	630.485046
4	1866.397992	4108.467014	961.685046
5	1866.397992	4439.667014	1292.885046
6	1866.397992	4475.667014	1328.885046
7	1866.397992	4626.867014	1480.085046
8	1866.397992	4760.067014	1613.285046
9	1866.397992	5026.467014	1879.685046
