Liczba zwracanych kolumn	FD-Tree	FBDSM	CF-Tree
2	1161.343981	3336.126669	188.345634
3	1161.343981	3543.326669	395.545634
4	1161.343981	3750.526669	602.745634
5	1161.343981	3957.726669	809.945634
6	1161.343981	3980.126669	832.345634
7	1161.343981	4072.526669	924.745634
8	1161.343981	4156.526669	1008.745634
9	1161.343981	4321.726669	1173.945634
